delta
-7.575519968079242972e+02
-1.880584224391956525e+02
2.067250369235427456e+02
1.375671125753277011e+03
-6.609685889861819987e+02
7.498935031365649593e+02
-3.320705240818597872e+02
-1.103496219979971329e+03
9.852813395437416943e+01
-1.884620253579019078e+01
-5.432812190560550789e+02
3.310866305356979069e+02
-1.877268138153245218e+03
-2.130246214082096685e+02
7.432379643017017088e+02
-1.172046168801145996e+03
8.592756629364877199e+02
8.989220244654081853e+02
1.685977526081784958e+02
4.316972045036666259e+02
-2.111157463100342682e+02
7.930070148663340888e+02
-1.010219267470322052e+03
-6.056715209774071127e+02
-3.820781460592676808e+02
1.354995372299568317e+03
-1.525929531606204534e+02
1.539553653968432627e+02
7.733024089061781297e+02
7.623762241924447380e+02
-5.504463785958039352e+02
-7.198245064930240460e+02
1.179062123673795242e+02
-6.437648275919336811e+02
1.296705430281710051e+03
-9.325234973969514840e+01
4.952751138557204769e+01
-4.507703413185028012e+02
-1.976714290025758828e+03
1.805761625823907082e+02
-1.447288707693888341e+02
-2.776910562986657851e+02
-1.084885139130934135e+02
1.443856949723139905e+03
6.076323693319767472e+02
-1.872098719733509711e+02
2.199841823653011659e+02
-7.207531503154482380e+02
-2.937900714685204093e+02
-1.995735887433546623e+02
-4.891960836064601494e+02
4.428142472800714700e+02
9.091062042282974289e+02
-1.649821630585054493e+02
-1.622876649048344234e+03
7.540054994525726215e+02
8.901633084698597713e+02
1.077656298573396498e+03
-5.878317623597101829e+02
-9.772415726056087806e+02
8.529647209057148984e+02
7.116558756447304859e+02
2.081651299219957707e+02
4.786245800992190311e+02
-4.691892793737236644e+01
-1.227325359817038361e+03
-2.816811674536899659e+02
-3.473112328644780291e+02
2.143544459688955612e+02
8.414612430719778331e+02
-4.966287619265312969e+02
-1.410374210417000995e+03
3.092804211757098543e+01
8.286586999913773752e+02
2.524078820047808165e+02
-2.354974210070749621e+02
-8.669888830659140240e+02
-9.823400371571151481e+02
-9.704210212355076237e+02
-8.735381178942740235e+02
