delta
1.551501206939127997e+03
-4.080590348377684791e+02
7.763896306017735469e+02
-6.509325974312489507e+02
6.747859347446751599e+02
2.854809890203172245e+02
1.500745692371175210e+03
4.749680741368785561e+02
-4.131581228965195010e+02
3.589452279488796194e+02
3.167899829274234094e+02
1.916996438675317336e+02
-6.813782509528409719e+02
1.993903545465230991e+02
4.256618162513693626e+00
6.293341270266947340e+00
7.807122425494480922e+02
3.274467318169411101e+02
1.164220667276347740e+03
1.257088137248443672e+03
-1.129107825087030790e+02
4.968182681252372959e+02
7.108429585868536833e+02
3.203771316938320979e+02
-7.027064833268553912e+02
1.705291388820734255e+01
-6.598720518558236563e+02
9.353514391394544418e+02
5.769930327089911088e+02
-1.560361180490234119e+03
-1.581630065483648764e+02
-1.991291990193260744e+03
3.287038233756068735e+02
8.675822333718425625e+02
-7.685665655752981706e+01
-1.361776294428113488e+03
9.487378306166001494e+02
5.217540603870422729e+02
-1.540585257724429766e+03
-3.772785379924395954e+01
6.193471413484703589e+02
-1.205981465182336706e+03
4.360263322256898846e+02
-1.423441637869474334e+02
-9.073546668078164430e+02
3.933102505270724123e+02
-6.522776748141045573e+02
-1.752494409147554109e+02
-1.035696183476574532e+02
-2.000056081234836029e+03
-1.817106897322312591e+02
1.510681610615527575e+02
-2.068674114455123174e+02
8.921948558952301482e+02
9.018472612415899903e+02
7.089878719529209548e+02
5.534121639295018440e+02
-3.417896795502304030e+02
9.306773139428004242e+02
-2.936624818722367536e+02
3.068970720964730958e+02
2.722440407059892209e+02
3.956716630807791830e+02
3.465606290743686486e+02
-2.457910331983570131e+02
4.695909291535846908e-01
-4.711732613623577777e+02
-6.624349818979518432e+02
-1.089757451334009453e+01
9.041345760737387991e+02
-5.737356561663186767e+02
-1.077584242600832567e+03
1.909476795944156038e+02
-9.255051453131728749e+02
-1.959846905388953701e+03
6.633242184507091110e+01
-8.495608724524655599e+02
4.133544519342094077e+02
2.052116504296221819e+02
-1.555685157583805221e+03
5.933997100276833692e+01
3.520085204593451067e+01
-8.888439919203483441e+02
1.642673799012700613e+02
5.951506157950985880e+02
-4.805073405377497693e+02
-1.691952988792437736e+03
1.106060313295645443e+02
-1.498981390059409705e+03
7.035165502328572984e+02
-2.570734859247331627e+01
-1.190772632504194689e+03
1.690617263954068221e+02
-1.060233982060866310e+03
4.499157328739480022e+02
-8.919486178860751124e+02
-1.702997251659525546e+03
2.771847074253305436e+02
1.491719898537422296e+03
-5.955128087398608159e+02
7.253604857941328987e+01
-5.339206188849846058e+02
5.119438456148365049e+02
3.043707902720424840e+02
-1.089296513558485913e+03
1.012983181715958381e+03
1.479249082981470167e+02
-3.274567861620366216e+01
4.319884258979601555e+02
-8.663141372871666590e+02
6.891045446311519527e+02
-3.068278145267968853e+02
9.634549585649278924e+02
3.953621559412034117e+02
1.503915772198255070e+02
8.576242632393942813e+02
-1.886735302162769813e+03
4.122850234095083124e+02
-5.631660537364464290e+02
5.675636603765949530e+02
-1.718476215942054353e+02
8.520067525907953723e+02
-2.003639008459567776e+03
1.233145719958471091e+03
3.114536591252706330e+02
-8.555177493663502446e+02
1.935297337240375626e+01
1.275347009324137389e+03
-7.801334585236737666e+02
1.006692466739303313e+03
-1.070552900209766676e+03
2.336113999928679164e+02
2.764023689294365340e+02
5.803636332769949746e+01
-6.091057781160704963e+02
6.507182829808551787e+02
1.587205469079264958e+03
-7.829871902861847275e+02
-8.052481296342159567e+01
3.989392827708194318e+02
4.131468082972340312e+02
2.432684435313782103e+02
-3.097216082614541506e+02
-9.744391170561897297e+02
6.717650731546325460e+01
-1.759768976381331527e+02
6.865283599203332869e+02
1.219573646706192449e+03
-8.713164428185845054e+02
6.564169265349385114e+02
8.436178776058097810e+02
-5.302958174226231449e+02
-8.797822906497278836e+02
-9.437954616111113637e+02
3.978397149763366514e+01
-1.162384098076612418e+02
-1.318592436404683781e+02
4.053180037535315705e+02
3.763457059071471349e+02
1.151143876867396614e+02
-5.174117181735376789e+02
2.440819447825388977e+02
-1.352873184042025059e+03
6.792306736161259550e+02
-1.477388707684994870e+03
1.065134174956540392e+02
-3.474765832848044056e+02
7.649788606757219895e+02
-1.017225202563502194e+03
-2.647179245654150463e+02
6.861987411539836330e+02
-4.504337187860301839e+01
3.192651749549098099e+02
1.389793647744682175e+03
1.936487877248075336e+02
-6.421892289499812705e+02
-1.811818698840746720e+02
6.550439712890783994e+02
3.053420145698385681e+02
-1.464769644080863031e+02
-2.377642249655639262e+02
5.962544812060635877e+02
-1.077916640495166803e+03
-2.018181579947239470e+02
-2.175125260971922216e+02
4.241209766393380391e+02
1.467727393339078787e+02
-1.380649399655140314e+03
-1.391697363271856958e+01
7.385576856985065497e+00
-6.687579186667531985e+02
-7.060187448589155110e+02
8.723371281419801448e+01
-9.039675840577164081e+02
7.781048529575322164e+02
2.538788580766749590e+02
-1.568629934955398312e+03
4.037755971635069159e+02
-2.602197661243496327e+02
-7.083888832911982547e+01
-1.088049089625884278e+02
6.551641712677208034e+02
-1.772137720809866437e+02
1.137909160462922955e+03
1.293269213817996615e+03
-9.970350164884966944e+02
-6.078853917928315695e+02
-7.094686675209855764e+01
-6.725771593253596166e+02
7.412092027416592828e+02
-5.049047942458268068e+01
-3.188944001590580797e+02
6.971750556493364002e+02
-3.148413426048156794e+02
1.970246865022938998e+00
-2.173389854178654730e+02
2.500896094859199366e+03
6.145652775090669593e+02
-2.418356265793483715e+02
-9.657157350979746013e+01
3.932831705262476589e+02
1.397085774430196921e+02
4.664209251703726977e+01
5.087736914278482914e+02
6.036232060026886757e+02
-1.477341347902911934e+02
5.855766619410223939e+02
5.992406235071917990e+02
-1.117607676210972585e+02
1.243858936408775207e+03
6.610671027935396182e+01
5.089028220733806052e+02
-8.200183013413478648e+02
-9.952267023495554668e+02
-4.890487194569577127e+02
-3.067948647239594493e+02
-9.155380218022753525e+02
3.339610154814985776e+02
1.939344704442071645e+02
-1.270011895125188403e+03
8.162914403880064356e+02
-1.317804870049560009e+02
-1.297066828446638510e+03
-7.285467930355347335e+02
-2.964878407456367881e+02
-7.893829307620032409e+01
-7.963223311210105066e+02
-4.793478900431404099e+02
7.197434726717240210e+02
5.946486715030822552e+02
-9.148002126679270987e+02
-6.453863610861690177e+02
6.126414633829037939e+02
1.005350038998177098e+02
-1.561898952771038921e+03
-8.091085665699014271e+02
1.017058242981157719e+02
-5.549095205462270997e+02
8.278333526837528780e+02
3.982860492489139688e+02
-1.264326657727048797e+02
-1.426646660966278830e+02
-4.856892420093767981e+01
-2.529826144852661400e+03
-1.135455650726525619e+03
1.583654662318062265e+03
-7.006369772227473049e+02
1.303039882198111854e+03
1.291835349291062357e+03
-1.703856018058275367e+03
-3.367160469618963248e+02
-4.130387572662415323e+02
1.290994109174730511e+03
-7.483863197895693702e+02
-3.534948949520454562e+02
2.708478942453460832e+02
1.347223530888867060e+02
4.611252680810162019e+02
3.155989768633233439e+02
5.751594003830426800e+02
-6.013895074807694527e+02
1.000420250511421386e+03
2.391855429338238821e+02
3.656869433082677574e+02
4.516455685126821322e+02
-1.924938195661786949e+03
8.209806946079058889e+02
7.219221105949330877e+02
8.430606117482913930e+01
5.628560746283916387e+02
