F
-2.069726730765465618e+04
-2.176101561731618131e+04
-2.174407418520244391e+04
-2.044054560126068100e+04
-1.961322913961685481e+04
-2.059152946236791468e+04
-2.227472974236400478e+04
-2.095650686156205484e+04
-2.076029792891154648e+04
-1.804559024023028178e+04
-2.038006132570087357e+04
-2.196287097676064150e+04
-2.011516199394520663e+04
-2.046184517632082134e+04
-2.238068521457877068e+04
-2.230276634668141196e+04
-1.938106325858717173e+04
-2.117224852907269087e+04
-1.984918638379525873e+04
-2.062098168155950043e+04
-2.069697873283442459e+04
-2.037518788864129237e+04
-2.081201278789408389e+04
-2.134634212890648632e+04
-2.249439699302372173e+04
-2.118644883634315556e+04
-2.068471787195128491e+04
-2.198292473156135748e+04
-2.200076215557750038e+04
-2.001740540532997693e+04
-2.087917003380071765e+04
-2.150356247360564157e+04
-2.065839564242819688e+04
-2.105798967994977284e+04
-1.871935889511796631e+04
-2.232677713339418187e+04
-1.939897267783780262e+04
-2.049091780051349269e+04
-2.228405679877886723e+04
-1.809890395318395167e+04
-2.109242491620185319e+04
-1.893270268767975722e+04
-2.010743258952486212e+04
-2.144756075493945536e+04
-2.169695889484781219e+04
-1.922002679742105829e+04
-2.145240003264953339e+04
-2.130137256535856795e+04
-2.171520658760124934e+04
-1.985576281134458986e+04
-1.982680768032188280e+04
-1.995261541370413761e+04
-1.731184635169070316e+04
-2.080554290813501211e+04
-2.126631894682045095e+04
-2.053702274236452286e+04
-1.998751632879274257e+04
-1.795570867018592617e+04
-2.013458700055183363e+04
-1.925772991051474673e+04
-1.968947510004782089e+04
-1.899591103772754286e+04
-2.015160609528659188e+04
-1.853101062869551242e+04
