t,u
8.384999999999999787e+00,2.000000000000000000e+00
8.392500000000000071e+00,2.000000000000000000e+00
8.400000000000000355e+00,2.000000000000000000e+00
8.407499999999998863e+00,2.000000000000000000e+00
8.414999999999999147e+00,2.000000000000000000e+00
8.422499999999999432e+00,2.000000000000000000e+00
8.429999999999999716e+00,2.000000000000000000e+00
8.437500000000000000e+00,2.000000000000000000e+00
8.445000000000000284e+00,2.000000000000000000e+00
8.452500000000000568e+00,2.000000000000000000e+00
8.459999999999999076e+00,2.000000000000000000e+00
8.467499999999999361e+00,2.000000000000000000e+00
8.474999999999999645e+00,2.000000000000000000e+00
8.482499999999999929e+00,2.000000000000000000e+00
8.490000000000000213e+00,2.000000000000000000e+00
8.497500000000000497e+00,2.000000000000000000e+00
8.504999999999999005e+00,2.000000000000000000e+00
8.512499999999999289e+00,2.000000000000000000e+00
8.519999999999999574e+00,2.000000000000000000e+00
8.527499999999999858e+00,2.000000000000000000e+00
8.535000000000000142e+00,2.000000000000000000e+00
8.542500000000000426e+00,2.000000000000000000e+00
8.549999999999998934e+00,2.000000000000000000e+00
8.557499999999999218e+00,2.000000000000000000e+00
8.564999999999999503e+00,2.000000000000000000e+00
8.572499999999999787e+00,2.000000000000000000e+00
8.580000000000000071e+00,2.000000000000000000e+00
8.587500000000000355e+00,2.000000000000000000e+00
8.594999999999998863e+00,2.000000000000000000e+00
8.602499999999999147e+00,2.000000000000000000e+00
8.609999999999999432e+00,2.000000000000000000e+00
8.617499999999999716e+00,2.000000000000000000e+00
8.625000000000000000e+00,2.000000000000000000e+00
8.632500000000000284e+00,2.000000000000000000e+00
8.640000000000000568e+00,2.000000000000000000e+00
8.647499999999999076e+00,2.000000000000000000e+00
8.654999999999999361e+00,2.000000000000000000e+00
8.662499999999999645e+00,2.000000000000000000e+00
8.669999999999999929e+00,2.000000000000000000e+00
8.677500000000000213e+00,2.000000000000000000e+00
8.685000000000000497e+00,2.000000000000000000e+00
8.692499999999999005e+00,2.000000000000000000e+00
8.699999999999999289e+00,2.000000000000000000e+00
8.707499999999999574e+00,2.000000000000000000e+00
8.714999999999999858e+00,2.000000000000000000e+00
8.722500000000000142e+00,2.000000000000000000e+00
8.730000000000000426e+00,2.000000000000000000e+00
8.737499999999998934e+00,2.000000000000000000e+00
8.744999999999999218e+00,2.000000000000000000e+00
8.752499999999999503e+00,2.000000000000000000e+00
8.759999999999999787e+00,2.000000000000000000e+00
8.767500000000000071e+00,2.000000000000000000e+00
8.775000000000000355e+00,2.000000000000000000e+00
8.782499999999998863e+00,2.000000000000000000e+00
8.789999999999999147e+00,2.000000000000000000e+00
8.797499999999999432e+00,2.000000000000000000e+00
8.804999999999999716e+00,2.000000000000000000e+00
8.812500000000000000e+00,2.000000000000000000e+00
8.820000000000000284e+00,2.000000000000000000e+00
8.827499999999998792e+00,2.000000000000000000e+00
8.834999999999999076e+00,2.000000000000000000e+00
8.842499999999999361e+00,2.000000000000000000e+00
8.849999999999999645e+00,2.000000000000000000e+00
8.857499999999999929e+00,2.000000000000000000e+00
8.865000000000000213e+00,2.000000000000000000e+00
8.872500000000000497e+00,2.000000000000000000e+00
8.879999999999999005e+00,2.000000000000000000e+00
8.887499999999999289e+00,2.000000000000000000e+00
8.894999999999999574e+00,2.000000000000000000e+00
8.902499999999999858e+00,2.000000000000000000e+00
8.910000000000000142e+00,2.000000000000000000e+00
8.917500000000000426e+00,2.000000000000000000e+00
8.924999999999998934e+00,2.000000000000000000e+00
8.932499999999999218e+00,2.000000000000000000e+00
8.939999999999999503e+00,2.000000000000000000e+00
8.947499999999999787e+00,2.000000000000000000e+00
8.955000000000000071e+00,2.000000000000000000e+00
8.962500000000000355e+00,2.000000000000000000e+00
8.969999999999998863e+00,2.000000000000000000e+00
8.977499999999999147e+00,2.000000000000000000e+00
8.984999999999999432e+00,2.000000000000000000e+00
8.992499999999999716e+00,2.000000000000000000e+00
9.000000000000000000e+00,2.000000000000000000e+00
9.007500000000000284e+00,2.000000000000000000e+00
9.014999999999998792e+00,2.000000000000000000e+00
9.022499999999999076e+00,2.000000000000000000e+00
9.029999999999999361e+00,2.000000000000000000e+00
9.037499999999999645e+00,2.000000000000000000e+00
9.044999999999999929e+00,2.000000000000000000e+00
9.052500000000000213e+00,2.000000000000000000e+00
9.060000000000000497e+00,2.000000000000000000e+00
9.067499999999999005e+00,2.000000000000000000e+00
9.074999999999999289e+00,2.000000000000000000e+00
9.082499999999999574e+00,2.000000000000000000e+00
9.089999999999999858e+00,2.000000000000000000e+00
9.097500000000000142e+00,2.000000000000000000e+00
9.105000000000000426e+00,2.000000000000000000e+00
9.112499999999998934e+00,2.000000000000000000e+00
9.119999999999999218e+00,2.000000000000000000e+00
9.127499999999999503e+00,2.000000000000000000e+00
9.134999999999999787e+00,2.000000000000000000e+00
9.142500000000000071e+00,2.000000000000000000e+00
9.150000000000000355e+00,2.000000000000000000e+00
9.157499999999998863e+00,2.000000000000000000e+00
9.164999999999999147e+00,2.000000000000000000e+00
9.172499999999999432e+00,2.000000000000000000e+00
9.179999999999999716e+00,2.000000000000000000e+00
9.187500000000000000e+00,2.000000000000000000e+00
9.195000000000000284e+00,2.000000000000000000e+00
9.202499999999998792e+00,2.000000000000000000e+00
9.209999999999999076e+00,2.000000000000000000e+00
9.217499999999999361e+00,2.000000000000000000e+00
9.224999999999999645e+00,2.000000000000000000e+00
9.232499999999999929e+00,2.000000000000000000e+00
9.240000000000000213e+00,2.000000000000000000e+00
9.247500000000000497e+00,2.000000000000000000e+00
9.254999999999999005e+00,2.000000000000000000e+00
9.262499999999999289e+00,2.000000000000000000e+00
9.269999999999999574e+00,2.000000000000000000e+00
9.277499999999999858e+00,2.000000000000000000e+00
9.285000000000000142e+00,2.000000000000000000e+00
9.292500000000000426e+00,2.000000000000000000e+00
9.299999999999998934e+00,2.000000000000000000e+00
9.307499999999999218e+00,2.000000000000000000e+00
9.314999999999999503e+00,2.000000000000000000e+00
9.322499999999999787e+00,2.000000000000000000e+00
9.330000000000000071e+00,0.000000000000000000e+00
9.337500000000000355e+00,0.000000000000000000e+00
9.344999999999998863e+00,0.000000000000000000e+00
9.352499999999999147e+00,0.000000000000000000e+00
9.359999999999999432e+00,0.000000000000000000e+00
