t,u
1.777499999999999858e+00,2.462083107135860371e-01
1.784999999999999920e+00,2.468043010290920658e-01
1.792499999999999982e+00,2.474024295293310860e-01
1.799999999999999822e+00,2.480026304880436350e-01
1.807499999999999885e+00,2.486048363447903031e-01
1.814999999999999947e+00,2.492089778826064583e-01
1.822500000000000009e+00,2.498149844063504710e-01
1.829999999999999849e+00,2.504227839267258449e-01
1.837499999999999911e+00,2.510323033343097587e-01
1.844999999999999973e+00,2.516434686023397704e-01
1.852500000000000036e+00,2.522562049551235197e-01
1.859999999999999876e+00,2.528704370972527649e-01
1.867499999999999938e+00,2.534860893677695626e-01
1.875000000000000000e+00,2.541030859462871661e-01
1.882499999999999840e+00,2.547213510541845860e-01
1.889999999999999902e+00,2.553408091400936608e-01
1.897499999999999964e+00,2.559613850651117350e-01
1.905000000000000027e+00,2.565830043049189269e-01
1.912499999999999867e+00,2.572055931314821131e-01
1.919999999999999929e+00,2.578290787982470134e-01
1.927499999999999991e+00,2.584533897206998110e-01
1.934999999999999831e+00,2.590784556631591795e-01
1.942499999999999893e+00,2.597042079045725482e-01
1.949999999999999956e+00,2.603305794036530618e-01
1.957500000000000018e+00,2.609575049851911577e-01
1.964999999999999858e+00,2.615849214765600395e-01
1.972499999999999920e+00,2.622127678780975524e-01
1.979999999999999982e+00,2.628409855073718382e-01
1.987499999999999822e+00,2.634695181401894293e-01
1.994999999999999885e+00,2.640983121389878230e-01
2.002499999999999947e+00,2.647273165866763089e-01
2.009999999999999787e+00,2.653564834135221928e-01
2.017500000000000071e+00,2.659857674918343351e-01
2.024999999999999911e+00,2.666151267599420338e-01
2.032499999999999751e+00,2.672445223069312426e-01
2.040000000000000036e+00,2.678739184626016678e-01
2.047499999999999876e+00,2.685032828768400548e-01
2.054999999999999716e+00,2.691325865906520343e-01
2.062500000000000000e+00,2.697618040924115723e-01
2.069999999999999840e+00,2.703909133786347452e-01
2.077500000000000124e+00,2.710198959871243374e-01
2.084999999999999964e+00,2.716487370439912286e-01
2.092499999999999805e+00,2.722774252746470447e-01
2.100000000000000089e+00,2.729059530214080764e-01
2.107499999999999929e+00,2.735343162577514864e-01
2.114999999999999769e+00,2.741625145738106895e-01
2.122500000000000053e+00,2.747905511732886552e-01
2.129999999999999893e+00,2.754184328458061937e-01
2.137499999999999734e+00,2.760461699365900357e-01
2.145000000000000018e+00,2.766737763103081504e-01
2.152499999999999858e+00,2.773012692989145211e-01
2.160000000000000142e+00,2.779286696482747843e-01
2.167499999999999982e+00,2.785560014534549933e-01
2.174999999999999822e+00,2.791832920861506695e-01
2.182500000000000107e+00,2.798105721090387021e-01
2.189999999999999947e+00,2.804378751889662347e-01
2.197499999999999787e+00,2.810652380094831870e-01
2.205000000000000071e+00,2.816927001633189875e-01
2.212499999999999911e+00,2.823203040419619003e-01
2.219999999999999751e+00,2.829480947245195943e-01
2.227500000000000036e+00,2.835761198539352712e-01
2.234999999999999876e+00,2.842044295153585143e-01
2.242499999999999716e+00,2.848330761005403167e-01
2.250000000000000000e+00,2.854621141724948963e-01
2.257499999999999840e+00,2.860916003330170043e-01
2.265000000000000124e+00,2.867215930636117238e-01
2.272499999999999964e+00,2.873521525965780921e-01
2.279999999999999805e+00,2.879833407566459447e-01
2.287500000000000089e+00,2.886152208048010093e-01
2.294999999999999929e+00,2.892478572904007561e-01
2.302499999999999769e+00,2.898813158910973908e-01
2.310000000000000053e+00,2.905156632523143156e-01
2.317499999999999893e+00,2.911509668352210145e-01
2.324999999999999734e+00,2.917872947611692136e-01
2.332500000000000018e+00,2.924247156483905097e-01
2.339999999999999858e+00,2.930632984541302610e-01
2.347499999999999698e+00,2.937031123133316268e-01
2.354999999999999982e+00,2.943442263954002547e-01
2.362499999999999822e+00,2.949867097445866282e-01
2.370000000000000107e+00,2.956306311281489685e-01
2.377499999999999947e+00,2.962760588861029776e-01
2.384999999999999787e+00,2.969230607887307638e-01
2.392500000000000071e+00,2.975717039000535524e-01
2.399999999999999911e+00,2.982220544300292486e-01
2.407499999999999751e+00,2.988741775986142879e-01
2.415000000000000036e+00,2.995281375125003476e-01
2.422499999999999876e+00,3.001839970389338363e-01
2.429999999999999716e+00,3.008418176833713154e-01
2.437500000000000000e+00,3.015016594724271304e-01
2.444999999999999840e+00,3.021635808444436688e-01
2.452500000000000124e+00,3.028276385507840396e-01
2.459999999999999964e+00,3.034938875455019391e-01
2.467499999999999805e+00,3.041623809017224844e-01
2.475000000000000089e+00,3.048331697181009270e-01
2.482499999999999929e+00,3.055063030447447425e-01
2.489999999999999769e+00,3.061818278059734166e-01
2.497500000000000053e+00,3.068597887332130125e-01
2.504999999999999893e+00,3.075402283017878435e-01
2.512499999999999734e+00,3.082231866763605610e-01
2.520000000000000018e+00,3.089087016698758292e-01
2.527499999999999858e+00,3.095968086880177550e-01
2.534999999999999698e+00,3.102875407044933809e-01
2.542499999999999982e+00,3.109809282310588840e-01
2.549999999999999822e+00,3.116769993015579554e-01
2.557500000000000107e+00,3.123757794424422141e-01
2.564999999999999947e+00,3.130772916733383648e-01
2.572499999999999787e+00,3.137815565029168918e-01
2.580000000000000071e+00,3.144885919300940413e-01
2.587499999999999911e+00,3.151984134530691484e-01
2.594999999999999751e+00,3.159110340882157475e-01
2.602500000000000036e+00,3.166264643878632379e-01
2.609999999999999876e+00,3.173447124641943229e-01
2.617499999999999716e+00,3.180657840274696557e-01
2.625000000000000000e+00,3.187896824177291477e-01
2.632499999999999840e+00,3.195164086410623994e-01
2.639999999999999680e+00,3.202459614313215019e-01
2.647499999999999964e+00,3.209783372834981163e-01
2.654999999999999805e+00,3.217135305219315788e-01
2.662500000000000089e+00,3.224515333480924006e-01
2.669999999999999929e+00,3.231923359105720595e-01
2.677499999999999769e+00,3.239359263680284262e-01
2.685000000000000053e+00,3.246822909568771731e-01
2.692499999999999893e+00,3.254314140692978752e-01
2.699999999999999734e+00,3.261832783212601505e-01
2.707500000000000018e+00,3.269378646282936618e-01
2.714999999999999858e+00,3.276951522944100414e-01
2.722499999999999698e+00,3.284551190804623211e-01
2.729999999999999982e+00,3.292177412973655848e-01
2.737499999999999822e+00,3.299829938858482303e-01
2.745000000000000107e+00,3.307508505016570899e-01
2.752499999999999947e+00,3.315212835987103035e-01
2.759999999999999787e+00,3.322942645198018186e-01
2.767500000000000071e+00,3.330697635884320440e-01
2.774999999999999911e+00,3.338477501827868399e-01
2.782499999999999751e+00,3.346281928285207985e-01
2.790000000000000036e+00,3.354110592898741916e-01
2.797499999999999876e+00,3.361963166519600366e-01
2.804999999999999716e+00,3.369839314101376049e-01
2.812500000000000000e+00,3.377738695453085804e-01
2.819999999999999840e+00,3.385660966160382590e-01
2.827499999999999680e+00,3.393605778400902162e-01
2.834999999999999964e+00,3.401572781716780680e-01
2.842499999999999805e+00,3.409561623791517171e-01
2.850000000000000089e+00,3.417571951250139017e-01
2.857499999999999929e+00,3.425603410439190255e-01
2.864999999999999769e+00,3.433655648152959539e-01
2.872500000000000053e+00,3.441728312266070233e-01
2.879999999999999893e+00,3.449821052547680234e-01
2.887499999999999734e+00,3.457933521209758387e-01
2.895000000000000018e+00,3.466065373626447399e-01
2.902499999999999858e+00,3.474216268956326070e-01
2.909999999999999698e+00,3.482385870638607384e-01
2.917499999999999982e+00,3.490573847084141867e-01
2.924999999999999822e+00,3.498779872134847313e-01
2.932500000000000107e+00,3.507003625616451070e-01
2.939999999999999947e+00,3.515244793759138009e-01
2.947499999999999787e+00,3.523503069704377322e-01
2.955000000000000071e+00,3.531778153937933928e-01
2.962499999999999911e+00,3.540069754688464077e-01
2.969999999999999751e+00,3.548377588288583184e-01
2.977500000000000036e+00,3.556701379482718473e-01
2.984999999999999876e+00,3.565040861832153296e-01
2.992499999999999716e+00,3.573395777965483466e-01
3.000000000000000000e+00,3.581765879792421781e-01
3.007499999999999840e+00,3.590150928857860357e-01
3.014999999999999680e+00,3.598550696448869490e-01
3.022499999999999964e+00,3.606964963842981819e-01
3.029999999999999805e+00,3.615393522496458401e-01
3.037500000000000089e+00,3.623836174100433793e-01
3.044999999999999929e+00,3.632292730753755583e-01
3.052499999999999769e+00,3.640763015099859334e-01
3.060000000000000053e+00,3.649246860374418810e-01
3.067499999999999893e+00,3.657744110470593779e-01
3.074999999999999734e+00,3.666254619926128666e-01
3.082500000000000018e+00,3.674778253969328556e-01
3.089999999999999858e+00,3.683314888645872753e-01
3.097499999999999698e+00,3.691864410658400319e-01
3.104999999999999982e+00,3.700426717358805129e-01
3.112499999999999822e+00,3.709001716735872423e-01
3.120000000000000107e+00,3.717589327393710508e-01
3.127499999999999947e+00,3.726189478441415681e-01
3.134999999999999787e+00,3.734802109454248842e-01
3.142500000000000071e+00,3.743427170350165922e-01
3.149999999999999911e+00,3.752064621310893244e-01
3.157499999999999751e+00,3.760714432679123642e-01
3.165000000000000036e+00,3.769376584863608493e-01
3.172499999999999876e+00,3.778051068194276940e-01
3.179999999999999716e+00,3.786737882832861279e-01
3.187500000000000000e+00,3.795437038598283297e-01
3.194999999999999840e+00,3.804148554895643852e-01
3.202499999999999680e+00,3.812872460570964628e-01
3.209999999999999964e+00,3.821608793739875165e-01
3.217499999999999805e+00,3.830357601722295113e-01
3.225000000000000089e+00,3.839118940825780868e-01
3.232499999999999929e+00,3.847892876255622485e-01
3.239999999999999769e+00,3.856679482007110971e-01
3.247500000000000053e+00,3.865478840688661433e-01
3.254999999999999893e+00,3.874291043434375248e-01
3.262499999999999734e+00,3.883116189728688661e-01
3.270000000000000018e+00,3.891954387280758265e-01
3.277499999999999858e+00,3.900805751965137347e-01
3.284999999999999698e+00,3.909670407660906788e-01
3.292499999999999982e+00,3.918548486108904272e-01
3.299999999999999822e+00,3.927440126865361369e-01
3.307499999999999662e+00,3.936345477136063975e-01
3.314999999999999947e+00,3.945264691722104589e-01
3.322499999999999787e+00,3.954197932891390099e-01
3.330000000000000071e+00,3.963145370286322855e-01
3.337499999999999911e+00,3.972107180809889004e-01
3.344999999999999751e+00,3.981083548545547579e-01
3.352500000000000036e+00,3.990074664756123046e-01
3.359999999999999876e+00,3.999080727705940363e-01
3.367499999999999716e+00,4.008101942566283382e-01
3.375000000000000000e+00,4.017138521388190497e-01
3.382499999999999840e+00,4.026190683042295548e-01
3.389999999999999680e+00,4.035258653106176263e-01
3.397499999999999964e+00,4.044342663778873748e-01
3.404999999999999805e+00,4.053442953857161468e-01
3.412500000000000089e+00,4.062559768627699297e-01
3.419999999999999929e+00,4.071693359786165423e-01
3.427499999999999769e+00,4.080843985395969375e-01
3.435000000000000053e+00,4.090011909782294564e-01
3.442499999999999893e+00,4.099197403451469435e-01
3.449999999999999734e+00,4.108400742983051579e-01
3.457500000000000018e+00,4.117622211017232803e-01
3.464999999999999858e+00,4.126862096112195455e-01
3.472499999999999698e+00,4.136120692616194749e-01
3.479999999999999982e+00,4.145398300618104437e-01
3.487499999999999822e+00,4.154695225833989758e-01
3.494999999999999662e+00,4.164011779414595882e-01
3.502499999999999947e+00,4.173348277914148419e-01
3.509999999999999787e+00,4.182705043098675635e-01
3.517500000000000071e+00,4.192082401795294566e-01
3.524999999999999911e+00,4.201480685781936453e-01
3.532499999999999751e+00,4.210900231537551552e-01
3.540000000000000036e+00,4.220341380187450087e-01
3.547499999999999876e+00,4.229804477223286230e-01
3.554999999999999716e+00,4.239289872298735995e-01
3.562500000000000000e+00,4.248797919051999772e-01
3.569999999999999840e+00,4.258328974841967818e-01
3.577499999999999680e+00,4.267883400565086749e-01
3.584999999999999964e+00,4.277461560388144957e-01
3.592499999999999805e+00,4.287063821420066811e-01
3.599999999999999645e+00,4.296690553482168662e-01
3.607499999999999929e+00,4.306342128804969138e-01
3.614999999999999769e+00,4.316018921725399693e-01
3.622500000000000053e+00,4.325721308327186709e-01
3.629999999999999893e+00,4.335449666150839598e-01
3.637499999999999734e+00,4.345204373765688133e-01
3.645000000000000018e+00,4.354985810543135494e-01
3.652499999999999858e+00,4.364794356133803732e-01
3.659999999999999698e+00,4.374630390165203386e-01
3.667499999999999982e+00,4.384494291784284403e-01
3.674999999999999822e+00,4.394386439258568533e-01
3.682499999999999662e+00,4.404307209564983783e-01
3.689999999999999947e+00,4.414256977925462566e-01
3.697499999999999787e+00,4.424236117364602205e-01
3.705000000000000071e+00,4.434244998260926107e-01
3.712499999999999911e+00,4.444283987846426864e-01
3.719999999999999751e+00,4.454353449776289886e-01
3.727500000000000036e+00,4.464453743590204859e-01
3.734999999999999876e+00,4.474585224280368534e-01
3.742499999999999716e+00,4.484748241743899966e-01
3.750000000000000000e+00,4.494943140266175474e-01
3.757499999999999840e+00,4.505170258090983593e-01
3.764999999999999680e+00,4.515429926847189801e-01
3.772499999999999964e+00,4.525722471076293330e-01
3.779999999999999805e+00,4.536048207696194434e-01
3.787499999999999645e+00,4.546407445520412316e-01
3.794999999999999929e+00,4.556800484802307483e-01
3.802499999999999769e+00,4.567227616561310710e-01
3.810000000000000053e+00,4.577689122209824824e-01
3.817499999999999893e+00,4.588185273131457076e-01
3.824999999999999734e+00,4.598716330099854588e-01
3.832500000000000018e+00,4.609282542782531245e-01
3.839999999999999858e+00,4.619884149372426307e-01
3.847499999999999698e+00,4.630521376003589040e-01
3.854999999999999982e+00,4.641194436428106584e-01
3.862499999999999822e+00,4.651903531624795307e-01
3.869999999999999662e+00,4.662648849232802761e-01
3.877499999999999947e+00,4.673430563273568428e-01
3.884999999999999787e+00,4.684248833764975695e-01
3.892500000000000071e+00,4.695103806347205588e-01
3.899999999999999911e+00,4.705995611978554538e-01
3.907499999999999751e+00,4.716924366517887268e-01
3.915000000000000036e+00,4.727890170573841866e-01
3.922499999999999876e+00,4.738893109163944684e-01
3.929999999999999716e+00,4.749933251485586871e-01
3.937500000000000000e+00,4.761010650670869371e-01
3.944999999999999840e+00,4.772125343668350839e-01
3.952499999999999680e+00,4.783277350945444595e-01
3.959999999999999964e+00,4.794466676498828628e-01
3.967499999999999805e+00,4.805693307729451691e-01
3.974999999999999645e+00,4.816957215278691029e-01
3.982499999999999929e+00,4.828258353022102378e-01
3.989999999999999769e+00,4.839596658077625624e-01
3.997500000000000053e+00,4.850972050829911453e-01
4.004999999999999893e+00,4.862384434950292045e-01
4.012500000000000178e+00,4.873833697470365545e-01
4.019999999999999574e+00,4.885319708887924661e-01
4.027499999999999858e+00,4.896842323387695095e-01
4.035000000000000142e+00,4.908401378928058945e-01
4.042499999999999538e+00,4.919996697490262583e-01
4.049999999999999822e+00,4.931628085312403376e-01
4.057500000000000107e+00,4.943295333205858788e-01
4.064999999999999503e+00,4.954998216748087714e-01
4.072499999999999787e+00,4.966736496789876942e-01
4.080000000000000071e+00,4.978509919641981307e-01
4.087499999999999467e+00,4.990318217631352082e-01
4.094999999999999751e+00,5.002161109424215768e-01
4.102500000000000036e+00,5.014038300553061989e-01
4.109999999999999432e+00,5.025949483868690226e-01
4.117499999999999716e+00,5.037894340050551589e-01
4.125000000000000000e+00,5.049872538196447103e-01
4.132500000000000284e+00,5.061883736410197621e-01
4.139999999999999680e+00,5.073927582278191517e-01
4.147499999999999964e+00,5.086003713550391048e-01
4.155000000000000249e+00,5.098111758845136343e-01
4.162499999999999645e+00,5.110251338239990559e-01
4.169999999999999929e+00,5.122422063972976725e-01
4.177500000000000213e+00,5.134623541196847718e-01
4.184999999999999609e+00,5.146855368572484934e-01
4.192499999999999893e+00,5.159117139196789381e-01
4.200000000000000178e+00,5.171408441138940493e-01
4.207499999999999574e+00,5.183728858401432937e-01
4.214999999999999858e+00,5.196077971571644305e-01
4.222500000000000142e+00,5.208455358615901032e-01
4.229999999999999538e+00,5.220860595757793599e-01
4.237499999999999822e+00,5.233293258198896680e-01
4.245000000000000107e+00,5.245752920977594380e-01
4.252499999999999503e+00,5.258239159682840391e-01
4.259999999999999787e+00,5.270751551404661006e-01
4.267500000000000071e+00,5.283289675519621253e-01
4.274999999999999467e+00,5.295853114377806481e-01
4.282499999999999751e+00,5.308441454234267276e-01
4.290000000000000036e+00,5.321054285987283361e-01
4.297499999999999432e+00,5.333691205973444260e-01
4.304999999999999716e+00,5.346351816803626145e-01
4.312500000000000000e+00,5.359035728085579375e-01
4.320000000000000284e+00,5.371742557201275581e-01
4.327499999999999680e+00,5.384471930018471797e-01
4.334999999999999964e+00,5.397223481678005141e-01
4.342500000000000249e+00,5.409996857325835018e-01
4.349999999999999645e+00,5.422791712733616709e-01
4.357499999999999929e+00,5.435607714949997060e-01
