F
-3.491148375092271294e+01
-2.886002979284866043e+01
-2.745923939423487425e+01
-2.377416991301587501e+01
-3.297833212706314043e+01
-2.914113433082382798e+01
-3.633562288015551900e+01
-2.470192449550838276e+01
-2.730508511164902430e+01
-3.723150222662064124e+01
-3.191239167211680439e+01
-2.562916492995447015e+01
-3.403097782918921155e+01
-3.491229199627542812e+01
-3.434571545324619990e+01
-2.684949745121303621e+01
-3.335640645273652893e+01
-3.020691226242805172e+01
-2.776125548300864665e+01
-3.396681637982678126e+01
-2.443629693227465438e+01
-3.665205231189977297e+01
-2.631965036008294945e+01
-2.937055969107803577e+01
-3.009355624694861575e+01
-3.282002402358637738e+01
-3.334111398223781464e+01
-3.187299286129640663e+01
-2.809037160047522264e+01
-3.013275668896977066e+01
-3.352055910447032261e+01
-3.527536350905384666e+01
-2.869416014529522485e+01
-3.155787391625900895e+01
-2.784908475047425114e+01
-3.454639741065229686e+01
-3.655490827020423694e+01
-3.144697623579072143e+01
-3.303487293113801826e+01
-3.282845187538898557e+01
-2.883016225195424909e+01
-2.923388681729078797e+01
-2.709166038185639636e+01
-3.353052388930927918e+01
-3.458839841392651948e+01
-2.997067408434586966e+01
-3.688917705951813275e+01
-3.464448862256875117e+01
-3.153309292897445104e+01
-3.183864810725450312e+01
-3.066776853133414349e+01
-2.945335632812880888e+01
-3.603707683157225006e+01
-3.003974350384817527e+01
-3.161205846380493156e+01
-3.233196325561731754e+01
-3.124743080113515958e+01
-2.916363939802356597e+01
-3.645758013774686646e+01
-2.734310129024814273e+01
-3.695457746230809448e+01
-3.216068221194851162e+01
-3.058705312175259650e+01
-3.302788155638292267e+01
