delta
2.038336699376829042e+00
-2.934648609581156364e+00
-2.568196676654715405e-01
4.131586241708438578e+00
1.502877129865704431e+00
-9.126389197525698327e-01
5.864440300207496293e-01
1.881660297014693173e+00
4.900155416945793263e+00
1.941545983170849921e+00
1.488966576036130807e+00
-2.585246121018328402e+00
-1.736208379563259685e+00
-4.856610710972441680e+00
-1.501579166500111251e+00
3.793749197419962194e+00
1.281985374196741967e+00
-2.918322770219963225e+00
7.795503783277235588e-01
-2.777561618734146531e+00
5.684093170643405912e+00
1.093937659145276520e+00
6.265545677800454794e-01
1.414711777520478719e+00
6.928977391800409391e-01
1.362322554083877035e+00
-1.198871146990166503e+00
2.273928928618685064e-01
1.062508555091167262e+00
-1.095911903455539349e+00
2.785533510110879796e+00
2.226851565336266603e+00
6.069734731437084196e-01
1.211899955490387981e+00
-7.548067040825613416e-01
3.201078152641776420e+00
-2.696610649118886371e+00
1.931893407694670883e-01
1.070820347564837016e+00
1.960603279005252331e+00
-2.887847021795824531e+00
1.845147237676884266e+00
2.217962722301145106e+00
-2.048017723388031897e+00
-4.739608696248318154e+00
-6.866585179511917048e-01
2.237932341421506433e+00
-8.755218460891445176e-01
1.560652315288030278e+00
1.043095391537260053e+00
-1.285820848666068938e+00
-4.206294904427376302e+00
-2.975444686864147648e-01
-3.490533632468145520e+00
-8.751976662573176524e-01
-4.026459557016077717e-01
-1.494281594596020002e-01
8.500404179043323794e-01
-1.926455909503081543e+00
9.358938140594766364e-02
-2.435196872404013391e+00
-7.413956516294076815e-01
9.095367202687312247e-01
2.567727324072148209e-01
1.009243757391866447e+00
1.438751960046906975e+00
1.494865716419982782e+00
3.268995372147958545e+00
-7.134641438717334756e-03
-4.013153449146148466e-01
-2.243037355474205574e-01
4.469142931395327922e-01
-3.735388519492711890e+00
-1.355576894893115947e+00
1.360550770836320256e+00
1.365461448068628680e+00
4.293546249864369280e+00
7.263896889432459592e-01
-1.783545305014006210e+00
4.039028116727534923e-01
1.181350675410127171e-01
-4.019403585589309991e+00
-2.921527304294545324e+00
-3.069194497070870109e-01
1.495490037658692373e+00
-1.374062330564836509e+00
-1.983119356467376360e+00
6.153082647274330519e-01
3.014457061391369930e+00
-2.235619773952967904e-01
-2.545804398316699579e+00
3.280104319044307992e+00
2.297773383340604880e+00
-4.870529022794458207e+00
-3.595244203739831335e-01
3.596823367906022639e+00
8.957740384562596914e-01
3.550826002375851997e-01
-2.988407399282583032e+00
-2.485421075498790877e+00
1.135023627406601898e+00
4.239359918540768213e+00
1.151645570929157536e+00
1.185207823823291928e+00
1.781040809721543994e+00
-3.377909972418807971e+00
2.222819257009777782e+00
-4.789545989666224912e+00
-2.129339491499461501e-01
4.582039616682222594e+00
-2.621575656110605390e+00
2.063866455981289594e+00
-2.181740663980740180e-01
-1.244133463962826092e+00
-7.828517596823508784e-01
3.598662262948629231e-01
2.767935821583459965e+00
-9.100100970933231448e-01
2.351007183561552305e-01
2.598996343916499807e+00
-3.833191107171696199e-02
-1.782888707512992055e-01
1.311511420625726565e+00
2.491503916284834308e-01
-3.971558884471515949e+00
4.287746296139255398e-01
9.788344235068957566e-01
-1.571944669927756832e+00
-2.679392712784748998e+00
-1.529081586401445092e+00
2.014753648606416370e+00
-1.631145710538665083e-01
-8.429312795140820880e-01
-2.032468974431120845e+00
-1.822186870902927636e+00
-1.736805643394958132e+00
1.253834617933340612e+00
-6.466233447341340757e-02
1.506648076193978669e+00
-2.177333165981784724e+00
4.687625431888246652e+00
-1.319313650126606730e+00
3.373979557395360374e+00
2.691552902283859794e+00
4.181198503103757957e+00
-6.253645523202108203e-01
-1.483703567175381210e-01
-7.671355507079529179e-01
3.215923744301862897e+00
1.656046676025019204e+00
8.157272072762294712e+00
1.018321915939228939e+00
-4.489280180714577462e+00
2.352454197729048069e+00
-1.968414473361903783e+00
9.404110808060550664e-01
-3.302915710817322825e+00
-2.813238423342853345e+00
7.614593105673564399e-02
-5.871602551464667918e+00
