delta
2.520245154058822212e+00
1.043874487699266052e+00
-3.131249112665432488e+00
6.258528759437108624e-01
4.252806201807448616e+00
-5.248347312434053613e+00
-1.591610334146012606e+00
2.219792592030978451e+00
-3.082606843031804100e+00
3.517449910920482203e+00
-1.701023499133662353e+00
-1.087013147557506887e+00
-9.190551781349232119e-01
3.029385832628397779e+00
-5.187727883364910753e+00
-2.055283099564703786e+00
-9.354508885388950201e-01
-2.917961888097671874e+00
1.539250261335239234e+00
-5.451247408578766773e+00
-2.311169011482963054e+00
-2.750673200854951261e+00
2.637160708652924512e+00
1.407164461141939160e+00
-2.117735014215918810e+00
-5.639496010307640361e+00
2.952503649160900245e+00
9.333763660290236297e-01
7.965855696720947066e-02
-3.790721963563795427e+00
2.752163609695344793e+00
2.122718053107448988e+00
3.105153238327154064e+00
-3.197676361157313796e+00
-2.075311505228667919e+00
-3.307062659416224459e+00
3.834123769281846172e+00
1.198600356496210884e+00
-3.629951046768201128e-01
4.670749924512586304e+00
-1.783486425859651892e+00
3.205596969951983066e+00
1.205602914039921147e+00
2.988761894976967315e-01
-3.674723969241377119e+00
1.322847566069790037e+00
-1.461277151642561112e+00
2.685179367794311656e+00
9.749840034451924264e-01
4.249290078496171574e+00
4.928354079588131320e+00
3.485422449696001235e-01
-4.451242691069096757e+00
-7.624754257027592796e-01
-5.575450252374271054e-01
1.402412444876564468e+00
-4.434220882021477017e+00
3.674724327871476959e-01
4.682426231604324585e+00
-3.215418761998652397e-01
-2.837638757162922243e+00
-2.813458471207018197e-01
4.129210625311902638e-01
-2.533062466233940047e+00
1.362691294672988551e+00
5.928747387943268388e-01
-5.799235149427132141e-01
5.235822898853977669e+00
1.207208650811612549e-01
-3.595164194205769270e+00
-1.401037529735992493e+00
-6.638573096801251294e-01
-2.214550899768501058e+00
4.097522647147229691e+00
-7.081465537684309197e+00
2.252638560700035431e+00
1.749130161002764083e+00
3.212840905107931189e+00
4.485719714966944771e+00
-3.472280314543761737e+00
