t,u
4.575000000000000178e+00,5.773276453107761830e-01
4.582499999999999574e+00,5.786406904845297072e-01
4.589999999999999858e+00,5.799562840730733138e-01
4.597500000000000142e+00,5.812744114852639310e-01
4.604999999999999538e+00,5.825950578802341351e-01
4.612499999999999822e+00,5.839182082062994716e-01
4.620000000000000107e+00,5.852438472317270657e-01
4.627499999999999503e+00,5.865719595893615912e-01
4.634999999999999787e+00,5.879025298180264869e-01
4.642500000000000071e+00,5.892355424026081145e-01
4.649999999999999467e+00,5.905709818205189254e-01
4.657499999999999751e+00,5.919088325891497249e-01
4.665000000000000036e+00,5.932490793148029740e-01
4.672499999999999432e+00,5.945917067403659884e-01
4.679999999999999716e+00,5.959366997979503866e-01
4.687500000000000000e+00,5.972840436634352379e-01
4.694999999999999396e+00,5.986337238046784970e-01
4.702499999999999680e+00,5.999857260388686830e-01
4.709999999999999964e+00,6.013400365871421904e-01
4.717500000000000249e+00,6.026966421290204101e-01
4.724999999999999645e+00,6.040555298629688430e-01
4.732499999999999929e+00,6.054166875547882798e-01
4.740000000000000213e+00,6.067801036019278005e-01
4.747499999999999609e+00,6.081457670848283703e-01
4.754999999999999893e+00,6.095136678253320062e-01
4.762500000000000178e+00,6.108837964380668950e-01
4.769999999999999574e+00,6.122561443925590430e-01
4.777499999999999858e+00,6.136307040625753606e-01
4.785000000000000142e+00,6.150074687780878735e-01
4.792499999999999538e+00,6.163864328819547156e-01
4.799999999999999822e+00,6.177675917802800676e-01
4.807500000000000107e+00,6.191509419873760800e-01
4.814999999999999503e+00,6.205364811780953449e-01
4.822499999999999787e+00,6.219242082356624124e-01
4.830000000000000071e+00,6.233141232885832661e-01
4.837499999999999467e+00,6.247062277572413835e-01
4.844999999999999751e+00,6.261005243965926947e-01
4.852500000000000036e+00,6.274970173300600251e-01
4.859999999999999432e+00,6.288957120854614669e-01
4.867499999999999716e+00,6.302966156248938079e-01
4.875000000000000000e+00,6.316997363787097974e-01
4.882499999999999396e+00,6.331050842709761151e-01
4.889999999999999680e+00,6.345126707424542101e-01
4.897499999999999964e+00,6.359225087699719170e-01
4.905000000000000249e+00,6.373346128889179063e-01
4.912499999999999645e+00,6.387489992009083295e-01
4.919999999999999929e+00,6.401656853899521105e-01
4.927500000000000213e+00,6.415846907269843191e-01
4.934999999999999609e+00,6.430060360745970538e-01
4.942499999999999893e+00,6.444297438887667262e-01
4.950000000000000178e+00,6.458558382149197641e-01
4.957499999999999574e+00,6.472843446817775348e-01
4.964999999999999858e+00,6.487152904906049455e-01
4.972500000000000142e+00,6.501487044002313143e-01
4.979999999999999538e+00,6.515846167141907674e-01
4.987499999999999822e+00,6.530230592534803646e-01
4.995000000000000107e+00,6.544640653369014904e-01
5.002499999999999503e+00,6.559076697504445663e-01
5.009999999999999787e+00,6.573539087179101070e-01
5.017500000000000071e+00,6.588028198634726662e-01
5.024999999999999467e+00,6.602544421744490633e-01
5.032499999999999751e+00,6.617088159590192031e-01
5.040000000000000036e+00,6.631659828022148373e-01
5.047499999999999432e+00,6.646259855182881093e-01
5.054999999999999716e+00,6.660888680956399410e-01
5.062500000000000000e+00,6.675546756486988587e-01
5.069999999999999396e+00,6.690234543565939385e-01
5.077499999999999680e+00,6.704952514053468260e-01
5.084999999999999964e+00,6.719701149252353956e-01
5.092500000000000249e+00,6.734480939254176013e-01
5.099999999999999645e+00,6.749292382302732873e-01
5.107499999999999929e+00,6.764135984063648355e-01
5.115000000000000213e+00,6.779012256930196934e-01
5.122499999999999609e+00,6.793921719295716866e-01
5.129999999999999893e+00,6.808864894833787096e-01
5.137500000000000178e+00,6.823842311696648455e-01
5.144999999999999574e+00,6.838854501758060422e-01
5.152499999999999858e+00,6.853901999834988157e-01
5.160000000000000142e+00,6.868985342884759149e-01
5.167499999999999538e+00,6.884105069247948849e-01
5.174999999999999822e+00,6.899261717760538648e-01
5.182500000000000107e+00,6.914455827012151445e-01
5.189999999999999503e+00,6.929687934501809199e-01
5.197499999999999787e+00,6.944958575852455684e-01
5.205000000000000071e+00,6.960268283966588587e-01
5.212499999999999467e+00,6.975617588235644151e-01
5.219999999999999751e+00,6.991007013745054177e-01
5.227500000000000036e+00,7.006437080446541454e-01
5.234999999999999432e+00,7.021908302429616944e-01
5.242499999999999716e+00,7.037421187106122078e-01
5.250000000000000000e+00,7.052976234452112969e-01
5.257499999999999396e+00,7.068573936269332281e-01
5.264999999999999680e+00,7.084214775475545789e-01
5.272499999999999964e+00,7.099899225334013186e-01
5.279999999999999361e+00,7.115627748803196040e-01
5.287499999999999645e+00,7.131400797874944963e-01
5.294999999999999929e+00,7.147218812886689809e-01
5.302500000000000213e+00,7.163082221922785209e-01
