t,u
4.184027999999999992e+01,4.257696863830217282e+00
4.187086500000000200e+01,4.264900865325591539e+00
4.190145000000000408e+01,4.272128961361048027e+00
4.193203499999999906e+01,4.279336160733110184e+00
4.196262000000000114e+01,4.286566047524127399e+00
4.199320500000000322e+01,4.293807218115466284e+00
4.202378999999999820e+01,4.301072666123489263e+00
4.205437500000000028e+01,4.308343979820085323e+00
4.208496000000000237e+01,4.315626988074312997e+00
4.211554500000000445e+01,4.322925727833943021e+00
4.214612999999999943e+01,4.330231563487574320e+00
4.217671500000000151e+01,4.337539331894516792e+00
4.220730000000000359e+01,4.344866910481223421e+00
4.223788499999999857e+01,4.352197482207016854e+00
4.226847000000000065e+01,4.359556273854338748e+00
4.229905500000000274e+01,4.366918584520140811e+00
4.232964000000000482e+01,4.374304479138971580e+00
4.236022499999999980e+01,4.381703776407254836e+00
4.239081000000000188e+01,4.389110387015011661e+00
4.242139500000000396e+01,4.396524905079809642e+00
4.245197999999999894e+01,4.403944816248661631e+00
4.248256500000000102e+01,4.411398857626834591e+00
4.251315000000000310e+01,4.418856042581493782e+00
4.254373499999999808e+01,4.426328248370468899e+00
4.257432000000000016e+01,4.433811070980511637e+00
4.260490500000000225e+01,4.441303491766876554e+00
4.263549000000000433e+01,4.448821625626632859e+00
4.266607499999999931e+01,4.456344649948281500e+00
4.269666000000000139e+01,4.463892397478232965e+00
4.272724500000000347e+01,4.471430838116977391e+00
4.275782999999999845e+01,4.478999187685452021e+00
4.278841500000000053e+01,4.486573590785528864e+00
4.281900000000000261e+01,4.494173596044792163e+00
4.284958500000000470e+01,4.501785637361049197e+00
4.288016999999999967e+01,4.509408014688896849e+00
4.291075500000000176e+01,4.517031482726352465e+00
4.294134000000000384e+01,4.524678727563768099e+00
4.297192499999999882e+01,4.532334766874233090e+00
4.300251000000000090e+01,4.540006791795017982e+00
4.303309500000000298e+01,4.547682908486556208e+00
4.306368000000000507e+01,4.555375662872797271e+00
4.309426500000000004e+01,4.563082430381363963e+00
4.312485000000000213e+01,4.570801700350718200e+00
4.315543500000000421e+01,4.578541079828594818e+00
4.318601999999999919e+01,4.586283099505098271e+00
4.321660500000000127e+01,4.594042005138466500e+00
4.324719000000000335e+01,4.601803923100404425e+00
4.327777499999999833e+01,4.609595456420514381e+00
4.330836000000000041e+01,4.617376723826787099e+00
4.333894500000000249e+01,4.625180862553062155e+00
4.336953000000000458e+01,4.633014190109101982e+00
4.340011499999999955e+01,4.640824149728666193e+00
4.343070000000000164e+01,4.648670294792323077e+00
4.346128500000000372e+01,4.656525082817778660e+00
4.349186999999999870e+01,4.664387037561294136e+00
4.352245500000000078e+01,4.672270391137514522e+00
4.355304000000000286e+01,4.680153830238284129e+00
4.358362500000000495e+01,4.688062086405832218e+00
4.361420999999999992e+01,4.695965272257579315e+00
4.364479500000000201e+01,4.703904659609891681e+00
4.367538000000000409e+01,4.711846872210209369e+00
4.370596499999999907e+01,4.719785319097447918e+00
4.373655000000000115e+01,4.727766120134643479e+00
4.376713500000000323e+01,4.735741331364915041e+00
4.379771999999999821e+01,4.743733937079111840e+00
4.382830500000000029e+01,4.751749776228979982e+00
4.385889000000000237e+01,4.759761220726418607e+00
4.388947500000000446e+01,4.767800145449577087e+00
4.392005999999999943e+01,4.775839178902995918e+00
4.395064500000000152e+01,4.783901297743243575e+00
4.398123000000000360e+01,4.791985147886177465e+00
4.401181499999999858e+01,4.800085961722263761e+00
4.404240000000000066e+01,4.808177436992195908e+00
4.407298500000000274e+01,4.816311954154301134e+00
4.410357000000000482e+01,4.824445827411739884e+00
4.413415499999999980e+01,4.832604516598276945e+00
4.416474000000000188e+01,4.840780671097801857e+00
4.419532500000000397e+01,4.848968556188261836e+00
4.422590999999999894e+01,4.857161836706816338e+00
4.425649500000000103e+01,4.865382486223422731e+00
4.428708000000000311e+01,4.873612233216135792e+00
4.431766499999999809e+01,4.881852651037990043e+00
4.434825000000000017e+01,4.890127722962766654e+00
4.437883500000000225e+01,4.898398442365794914e+00
4.440942000000000434e+01,4.906689687870462890e+00
4.444000499999999931e+01,4.914981017759626702e+00
4.447059000000000140e+01,4.923312463768425573e+00
4.450117500000000348e+01,4.931647851837243302e+00
4.453175999999999846e+01,4.939995639917825088e+00
4.456234500000000054e+01,4.948361376463778605e+00
4.459293000000000262e+01,4.956741267027638287e+00
4.462351500000000470e+01,4.965135421898275503e+00
4.465409999999999968e+01,4.973536386508857987e+00
4.468468500000000176e+01,4.981949155213155400e+00
4.471527000000000385e+01,4.990374017593192768e+00
4.474585499999999882e+01,4.998822861905101611e+00
4.477644000000000091e+01,5.007266142169336298e+00
4.480702500000000299e+01,5.015737280587106994e+00
4.483761000000000507e+01,5.024216988630780811e+00
4.486819500000000005e+01,5.032712542415302970e+00
4.489878000000000213e+01,5.041211709285422948e+00
4.492936500000000422e+01,5.049717539165951230e+00
4.495994999999999919e+01,5.058238438698845485e+00
4.499053500000000128e+01,5.066778361650359663e+00
4.502112000000000336e+01,5.075336039709021030e+00
4.505170499999999834e+01,5.083880399587116017e+00
4.508229000000000042e+01,5.092462223839654634e+00
4.511287500000000250e+01,5.101041939695959648e+00
4.514346000000000458e+01,5.109631555568609151e+00
4.517404499999999956e+01,5.118238879979876366e+00
4.520463000000000164e+01,5.126865893999702273e+00
4.523521500000000373e+01,5.135493904372259166e+00
4.526579999999999870e+01,5.144139290819063959e+00
4.529638500000000079e+01,5.152793056461465682e+00
4.532697000000000287e+01,5.161455747894143187e+00
4.535755500000000495e+01,5.170140624177680166e+00
4.538813999999999993e+01,5.178848280811951810e+00
4.541872500000000201e+01,5.187557655321606731e+00
4.544931000000000409e+01,5.196272874491192795e+00
4.547989499999999907e+01,5.205015508469922558e+00
4.551048000000000116e+01,5.213769004900864701e+00
4.554106500000000324e+01,5.222544920443664473e+00
4.557164999999999822e+01,5.231339891532430286e+00
4.560223500000000030e+01,5.240150579317455204e+00
4.563282000000000238e+01,5.248970492576234825e+00
4.566340500000000446e+01,5.257827658000350901e+00
4.569398999999999944e+01,5.266676159778099553e+00
4.572457500000000152e+01,5.275556741166390395e+00
4.575516000000000361e+01,5.284456275039219442e+00
4.578574499999999858e+01,5.293355066075159598e+00
4.581633000000000067e+01,5.302286893684899916e+00
4.584691500000000275e+01,5.311248862727580011e+00
4.587750000000000483e+01,5.320203804521438151e+00
4.590808499999999981e+01,5.329201641880904283e+00
4.593867000000000189e+01,5.338206076849195902e+00
4.596925500000000397e+01,5.347225687224653079e+00
4.599983999999999895e+01,5.356272900252077029e+00
4.603042500000000103e+01,5.365338451439201073e+00
4.606101000000000312e+01,5.374407414934287530e+00
4.609159499999999809e+01,5.383505104654725315e+00
4.612218000000000018e+01,5.392625337224261628e+00
4.615276500000000226e+01,5.401736297277109244e+00
4.618335000000000434e+01,5.410889705131210370e+00
4.621393499999999932e+01,5.420061224930755372e+00
4.624452000000000140e+01,5.429227927702033440e+00
4.627510500000000349e+01,5.438415394137344094e+00
4.630568999999999846e+01,5.447630947061970375e+00
4.633627500000000055e+01,5.456853600256135195e+00
4.636686000000000263e+01,5.466076277277265305e+00
4.639744500000000471e+01,5.475332400825875467e+00
4.642802999999999969e+01,5.484590524195934513e+00
4.645861500000000177e+01,5.493865219819936918e+00
4.648920000000000385e+01,5.503148419959121185e+00
4.651978499999999883e+01,5.512455526804350470e+00
4.655037000000000091e+01,5.521764273912289411e+00
4.658095500000000300e+01,5.531086884909367285e+00
4.661154000000000508e+01,5.540423006780498483e+00
4.664212500000000006e+01,5.549767371817515560e+00
4.667271000000000214e+01,5.559126315913819560e+00
4.670329500000000422e+01,5.568496127596156420e+00
4.673387999999999920e+01,5.577877502173387292e+00
4.676446500000000128e+01,5.587272508325385800e+00
4.679505000000000337e+01,5.596681868997372966e+00
4.682563499999999834e+01,5.606098401899020089e+00
4.685622000000000043e+01,5.615530845019230277e+00
4.688680500000000251e+01,5.624983849883466114e+00
4.691739000000000459e+01,5.634449413114936966e+00
4.694797499999999957e+01,5.643922208225682802e+00
4.697856000000000165e+01,5.653412342016782333e+00
4.700914500000000373e+01,5.662928091793187235e+00
4.703972999999999871e+01,5.672441253863341082e+00
