t,u
1.039499999999999957e+01,0.000000000000000000e+00
1.040249999999999986e+01,0.000000000000000000e+00
1.041000000000000014e+01,0.000000000000000000e+00
1.041750000000000043e+01,0.000000000000000000e+00
1.042499999999999893e+01,0.000000000000000000e+00
1.043249999999999922e+01,0.000000000000000000e+00
1.043999999999999950e+01,0.000000000000000000e+00
1.044749999999999979e+01,0.000000000000000000e+00
1.045500000000000007e+01,0.000000000000000000e+00
1.046250000000000036e+01,0.000000000000000000e+00
1.046999999999999886e+01,0.000000000000000000e+00
1.047749999999999915e+01,0.000000000000000000e+00
1.048499999999999943e+01,0.000000000000000000e+00
1.049249999999999972e+01,0.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00
1.050750000000000028e+01,0.000000000000000000e+00
1.051499999999999879e+01,0.000000000000000000e+00
1.052249999999999908e+01,0.000000000000000000e+00
1.052999999999999936e+01,0.000000000000000000e+00
1.053749999999999964e+01,0.000000000000000000e+00
1.054499999999999993e+01,0.000000000000000000e+00
1.055250000000000021e+01,0.000000000000000000e+00
1.055999999999999872e+01,0.000000000000000000e+00
1.056749999999999901e+01,0.000000000000000000e+00
1.057499999999999929e+01,0.000000000000000000e+00
1.058249999999999957e+01,0.000000000000000000e+00
1.058999999999999986e+01,0.000000000000000000e+00
1.059750000000000014e+01,0.000000000000000000e+00
1.060500000000000043e+01,0.000000000000000000e+00
1.061249999999999893e+01,0.000000000000000000e+00
1.061999999999999922e+01,0.000000000000000000e+00
1.062749999999999950e+01,0.000000000000000000e+00
1.063499999999999979e+01,0.000000000000000000e+00
1.064250000000000007e+01,0.000000000000000000e+00
1.065000000000000036e+01,0.000000000000000000e+00
1.065749999999999886e+01,0.000000000000000000e+00
1.066499999999999915e+01,0.000000000000000000e+00
1.067249999999999943e+01,0.000000000000000000e+00
1.067999999999999972e+01,0.000000000000000000e+00
1.068750000000000000e+01,8.027138750731446226e-01
1.069500000000000028e+01,8.022290607038689014e-01
1.070249999999999879e+01,8.024798295404365067e-01
1.070999999999999908e+01,8.024197573229864267e-01
1.071749999999999936e+01,8.023772010440826108e-01
1.072499999999999964e+01,8.023767590801674787e-01
1.073249999999999993e+01,8.023583068309344535e-01
1.074000000000000021e+01,8.023123845632045281e-01
1.074749999999999872e+01,8.022690590017327317e-01
1.075499999999999901e+01,8.022511690199889411e-01
1.076249999999999929e+01,8.022553849999499720e-01
1.076999999999999957e+01,8.022654620959401850e-01
1.077749999999999986e+01,8.022670397940669940e-01
1.078500000000000014e+01,8.022537611185164286e-01
1.079250000000000043e+01,8.022278531913592525e-01
1.079999999999999893e+01,8.021972087497968307e-01
1.080749999999999922e+01,8.021702070791719708e-01
1.081499999999999950e+01,8.021510965898219769e-01
1.082249999999999979e+01,8.021388234327209155e-01
1.083000000000000007e+01,8.021294439581048152e-01
1.083750000000000036e+01,8.021197133391431144e-01
1.084499999999999886e+01,8.021091830469408990e-01
1.085249999999999915e+01,8.020996073416561956e-01
1.085999999999999943e+01,8.020925213019337585e-01
1.086749999999999972e+01,8.020871446633695001e-01
1.087500000000000000e+01,8.020802563901769933e-01
1.088250000000000028e+01,8.020680273454460218e-01
1.088999999999999879e+01,8.020484942686116892e-01
1.089749999999999908e+01,8.020230822295743023e-01
1.090499999999999936e+01,8.019962245346667906e-01
1.091249999999999964e+01,8.019733189295654707e-01
1.091999999999999993e+01,8.019582688511093238e-01
1.092750000000000021e+01,8.019519582519122336e-01
1.093499999999999872e+01,8.019522522353382810e-01
1.094249999999999901e+01,8.019552397474697392e-01
1.094999999999999929e+01,8.019569847470918722e-01
1.095749999999999957e+01,8.019550234919035070e-01
1.096499999999999986e+01,8.019490565638563995e-01
1.097250000000000014e+01,8.019406594061733173e-01
1.098000000000000043e+01,8.019322761684439804e-01
1.098749999999999893e+01,8.019260496067958099e-01
1.099499999999999922e+01,8.019230120793942040e-01
1.100249999999999950e+01,8.019228852544858510e-01
1.100999999999999979e+01,8.019244223837191932e-01
1.101750000000000007e+01,8.019260377865528033e-01
1.102500000000000036e+01,8.019264317331686875e-01
1.103249999999999886e+01,8.019249898872419235e-01
1.103999999999999915e+01,8.019218631449361867e-01
1.104749999999999943e+01,8.019177686600648114e-01
1.105499999999999972e+01,8.019136476708950134e-01
1.106250000000000000e+01,8.019103377574182678e-01
1.107000000000000028e+01,8.019083704620214581e-01
1.107749999999999879e+01,8.019079263103644495e-01
1.108499999999999908e+01,8.019089105109931115e-01
1.109249999999999936e+01,8.019110789738602696e-01
1.109999999999999964e+01,8.019141482717563330e-01
1.110749999999999993e+01,8.019178523597320085e-01
1.111500000000000021e+01,8.019219454234253197e-01
1.112249999999999872e+01,8.019261779293969106e-01
1.112999999999999901e+01,8.019302821336762310e-01
1.113749999999999929e+01,8.019339933202984660e-01
1.114499999999999957e+01,8.019371110873909636e-01
1.115249999999999986e+01,8.019395819177240758e-01
1.116000000000000014e+01,8.019415697973154566e-01
1.116750000000000043e+01,8.019434811735444146e-01
1.117499999999999893e+01,8.019459238949032676e-01
1.118249999999999922e+01,8.019496016722802434e-01
1.118999999999999950e+01,8.019551677239601384e-01
1.119749999999999979e+01,8.019630755226758723e-01
1.120500000000000007e+01,8.019734663433785160e-01
1.121250000000000036e+01,8.019861230079167180e-01
1.121999999999999886e+01,8.020005012777634557e-01
1.122749999999999915e+01,8.020158307337093007e-01
1.123499999999999943e+01,8.020312608832287360e-01
1.124249999999999972e+01,8.020460189706913878e-01
1.125000000000000000e+01,8.020595449672116573e-01
1.125750000000000028e+01,8.020715762392256476e-01
1.126499999999999879e+01,8.020821675268157147e-01
1.127249999999999908e+01,8.020916476681086982e-01
1.127999999999999936e+01,8.021005287619062951e-01
1.128749999999999964e+01,8.021093924761518723e-01
1.129499999999999993e+01,8.021187801067256595e-01
1.130250000000000021e+01,8.021291082297807851e-01
1.130999999999999872e+01,8.021406226935861028e-01
1.131749999999999901e+01,8.021533933312503528e-01
1.132499999999999929e+01,8.021673428484056290e-01
1.133249999999999957e+01,8.021822975476751161e-01
1.133999999999999986e+01,8.021980454766619584e-01
1.134750000000000014e+01,8.022143889084741852e-01
1.135500000000000043e+01,8.022311818610646794e-01
1.136249999999999893e+01,8.022483483876488020e-01
1.136999999999999922e+01,8.022658823206302303e-01
1.137749999999999950e+01,8.022838329310387762e-01
1.138499999999999979e+01,8.023022829191421845e-01
1.139250000000000007e+01,8.023213251781652344e-01
1.140000000000000036e+01,8.023410432754440880e-01
1.140749999999999886e+01,8.023614982917277594e-01
1.141499999999999915e+01,8.023827223300610267e-01
1.142249999999999943e+01,8.024047172714230403e-01
1.142999999999999972e+01,8.024274565440088214e-01
1.143750000000000000e+01,8.024508877973252075e-01
1.144500000000000028e+01,8.024749351830089417e-01
1.145249999999999879e+01,8.024995010471345225e-01
1.145999999999999908e+01,8.025244678212146709e-01
1.146749999999999936e+01,8.025497014428478737e-01
1.147499999999999964e+01,8.025750575898131789e-01
1.148249999999999993e+01,8.026003914070592993e-01
1.149000000000000021e+01,8.026255704344590347e-01
1.149749999999999872e+01,8.026504893860647583e-01
1.150499999999999901e+01,8.026750845839252246e-01
1.151249999999999929e+01,8.026993454471927913e-01
1.151999999999999957e+01,8.027233206043908886e-01
1.152749999999999986e+01,8.027471169215608660e-01
1.153500000000000014e+01,8.027708908807081878e-01
1.154250000000000043e+01,8.027948330663385867e-01
1.154999999999999893e+01,8.028191477489110550e-01
1.155749999999999922e+01,8.028440304421626816e-01
1.156499999999999950e+01,8.028696466839247980e-01
1.157249999999999979e+01,8.028961150856132045e-01
1.158000000000000007e+01,8.029234969691740886e-01
1.158750000000000036e+01,8.029517938130197319e-01
1.159499999999999886e+01,8.029809524701827517e-01
1.160249999999999915e+01,8.030108769269805880e-01
1.160999999999999943e+01,8.030414444374832650e-01
1.161749999999999972e+01,8.030725233399805818e-01
1.162500000000000000e+01,8.031039898021988810e-01
1.163250000000000028e+01,8.031357411355736220e-01
1.163999999999999879e+01,8.031677040724959360e-01
1.164749999999999908e+01,8.031998373637624367e-01
1.165499999999999936e+01,8.032321290474323527e-01
1.166249999999999964e+01,8.032645895912249312e-01
1.166999999999999993e+01,8.032972426820892409e-01
1.167750000000000021e+01,8.033301156526104769e-01
1.168499999999999872e+01,8.033632313878042996e-01
1.169249999999999901e+01,8.033966031050918666e-01
1.169999999999999929e+01,8.034302327490288054e-01
1.170749999999999957e+01,8.034641130184911884e-01
1.171499999999999986e+01,8.034982323747831279e-01
1.172250000000000014e+01,8.035325818708020096e-01
