t,u_nominal solution,u_SAA solution
2.902499999999999858e+00,3.495486554535540136e-01,3.474216268956326070e-01
2.909999999999999698e+00,3.503294208105930396e-01,3.482385870638607384e-01
2.917499999999999982e+00,3.511117597982771898e-01,3.490573847084141867e-01
2.924999999999999822e+00,3.518957028525733222e-01,3.498779872134847313e-01
2.932500000000000107e+00,3.526812798092869294e-01,3.507003625616451070e-01
2.939999999999999947e+00,3.534685198246558246e-01,3.515244793759138009e-01
2.947499999999999787e+00,3.542574512990928626e-01,3.523503069704377322e-01
2.955000000000000071e+00,3.550481018094532315e-01,3.531778153937933928e-01
2.962499999999999911e+00,3.558404980434906606e-01,3.540069754688464077e-01
2.969999999999999751e+00,3.566346657352330585e-01,3.548377588288583184e-01
2.977500000000000036e+00,3.574306296024089558e-01,3.556701379482718473e-01
2.984999999999999876e+00,3.582284133062497156e-01,3.565040861832153296e-01
2.992499999999999716e+00,3.590280393937667625e-01,3.573395777965483466e-01
3.000000000000000000e+00,3.598295292561780601e-01,3.581765879792421781e-01
3.007499999999999840e+00,3.606329030924817491e-01,3.590150928857860357e-01
3.014999999999999680e+00,3.614381798742561935e-01,3.598550696448869490e-01
3.022499999999999964e+00,3.622453773186124493e-01,3.606964963842981819e-01
3.029999999999999805e+00,3.630545118639569857e-01,3.615393522496458401e-01
3.037500000000000089e+00,3.638655986530741071e-01,3.623836174100433793e-01
3.044999999999999929e+00,3.646786515196309142e-01,3.632292730753755583e-01
3.052499999999999769e+00,3.654936829793846154e-01,3.640763015099859334e-01
3.060000000000000053e+00,3.663107042317175210e-01,3.649246860374418810e-01
3.067499999999999893e+00,3.671297251554170860e-01,3.657744110470593779e-01
3.074999999999999734e+00,3.679507543168976658e-01,3.666254619926128666e-01
3.082500000000000018e+00,3.687737989912908132e-01,3.674778253969328556e-01
3.089999999999999858e+00,3.695988651659780633e-01,3.683314888645872753e-01
3.097499999999999698e+00,3.704259575701881468e-01,3.691864410658400319e-01
3.104999999999999982e+00,3.712550796984696033e-01,3.700426717358805129e-01
3.112499999999999822e+00,3.720862338390114044e-01,3.709001716735872423e-01
3.120000000000000107e+00,3.729194211124434721e-01,3.717589327393710508e-01
3.127499999999999947e+00,3.737546415054433524e-01,3.726189478441415681e-01
3.134999999999999787e+00,3.745918939175739704e-01,3.734802109454248842e-01
3.142500000000000071e+00,3.754311762041594447e-01,3.743427170350165922e-01
3.149999999999999911e+00,3.762724852190977298e-01,3.752064621310893244e-01
3.157499999999999751e+00,3.771158168811760136e-01,3.760714432679123642e-01
3.165000000000000036e+00,3.779611662159821361e-01,3.769376584863608493e-01
3.172499999999999876e+00,3.788085274227595001e-01,3.778051068194276940e-01
3.179999999999999716e+00,3.796578939287678645e-01,3.786737882832861279e-01
3.187500000000000000e+00,3.805092584563114499e-01,3.795437038598283297e-01
3.194999999999999840e+00,3.813626130865477304e-01,3.804148554895643852e-01
3.202499999999999680e+00,3.822179493223195057e-01,3.812872460570964628e-01
3.209999999999999964e+00,3.830752581600908591e-01,3.821608793739875165e-01
3.217499999999999805e+00,3.839345301571340796e-01,3.830357601722295113e-01
3.225000000000000089e+00,3.847957555021039311e-01,3.839118940825780868e-01
3.232499999999999929e+00,3.856589240851804878e-01,3.847892876255622485e-01
3.239999999999999769e+00,3.865240255678912829e-01,3.856679482007110971e-01
3.247500000000000053e+00,3.873910494591725762e-01,3.865478840688661433e-01
3.254999999999999893e+00,3.882599851810060732e-01,3.874291043434375248e-01
3.262499999999999734e+00,3.891308221453576577e-01,3.883116189728688661e-01
3.270000000000000018e+00,3.900035498141831702e-01,3.891954387280758265e-01
3.277499999999999858e+00,3.908781577779201211e-01,3.900805751965137347e-01
3.284999999999999698e+00,3.917546358245124205e-01,3.909670407660906788e-01
3.292499999999999982e+00,3.926329740004250723e-01,3.918548486108904272e-01
3.299999999999999822e+00,3.935131626786949610e-01,3.927440126865361369e-01
3.307499999999999662e+00,3.943951926230528371e-01,3.936345477136063975e-01
3.314999999999999947e+00,3.952790550507732648e-01,3.945264691722104589e-01
3.322499999999999787e+00,3.961647416861480697e-01,3.954197932891390099e-01
3.330000000000000071e+00,3.970522448244377944e-01,3.963145370286322855e-01
3.337499999999999911e+00,3.979415573871059042e-01,3.972107180809889004e-01
3.344999999999999751e+00,3.988326729674038784e-01,3.981083548545547579e-01
3.352500000000000036e+00,3.997255858853522303e-01,3.990074664756123046e-01
3.359999999999999876e+00,4.006202912261366267e-01,3.999080727705940363e-01
3.367499999999999716e+00,4.015167848934811934e-01,4.008101942566283382e-01
3.375000000000000000e+00,4.024150636399902448e-01,4.017138521388190497e-01
3.382499999999999840e+00,4.033151251090292821e-01,4.026190683042295548e-01
3.389999999999999680e+00,4.042169678642418273e-01,4.035258653106176263e-01
3.397499999999999964e+00,4.051205914184989876e-01,4.044342663778873748e-01
3.404999999999999805e+00,4.060259962633637754e-01,4.053442953857161468e-01
3.412500000000000089e+00,4.069331838840439808e-01,4.062559768627699297e-01
3.419999999999999929e+00,4.078421567834800698e-01,4.071693359786165423e-01
3.427499999999999769e+00,4.087529184931789072e-01,4.080843985395969375e-01
3.435000000000000053e+00,4.096654735858770158e-01,4.090011909782294564e-01
3.442499999999999893e+00,4.105798276785961876e-01,4.099197403451469435e-01
3.449999999999999734e+00,4.114959874388660621e-01,4.108400742983051579e-01
3.457500000000000018e+00,4.124139605825206667e-01,4.117622211017232803e-01
3.464999999999999858e+00,4.133337558699036185e-01,4.126862096112195455e-01
3.472499999999999698e+00,4.142553830942459769e-01,4.136120692616194749e-01
3.479999999999999982e+00,4.151788530763463325e-01,4.145398300618104437e-01
3.487499999999999822e+00,4.161041776415282945e-01,4.154695225833989758e-01
3.494999999999999662e+00,4.170313696064014697e-01,4.164011779414595882e-01
3.502499999999999947e+00,4.179604427526489863e-01,4.173348277914148419e-01
3.509999999999999787e+00,4.188914118044269053e-01,4.182705043098675635e-01
3.517500000000000071e+00,4.198242924021677869e-01,4.192082401795294566e-01
3.524999999999999911e+00,4.207591010663113695e-01,4.201480685781936453e-01
3.532499999999999751e+00,4.216958551629663154e-01,4.210900231537551552e-01
3.540000000000000036e+00,4.226345728711475846e-01,4.220341380187450087e-01
3.547499999999999876e+00,4.235752731390172166e-01,4.229804477223286230e-01
3.554999999999999716e+00,4.245179756454746656e-01,4.239289872298735995e-01
3.562500000000000000e+00,4.254627007552150286e-01,4.248797919051999772e-01
3.569999999999999840e+00,4.264094694730212742e-01,4.258328974841967818e-01
3.577499999999999680e+00,4.273583033951579568e-01,4.267883400565086749e-01
3.584999999999999964e+00,4.283092246599520259e-01,4.277461560388144957e-01
3.592499999999999805e+00,4.292622558969594326e-01,4.287063821420066811e-01
3.599999999999999645e+00,4.302174201771291062e-01,4.296690553482168662e-01
3.607499999999999929e+00,4.311747409575006906e-01,4.306342128804969138e-01
3.614999999999999769e+00,4.321342420284650654e-01,4.316018921725399693e-01
3.622500000000000053e+00,4.330959474597412262e-01,4.325721308327186709e-01
3.629999999999999893e+00,4.340598815447763714e-01,4.335449666150839598e-01
3.637499999999999734e+00,4.350260687445878793e-01,4.345204373765688133e-01
3.645000000000000018e+00,4.359945336365222412e-01,4.354985810543135494e-01
3.652499999999999858e+00,4.369653008529331695e-01,4.364794356133803732e-01
3.659999999999999698e+00,4.379383950352594979e-01,4.374630390165203386e-01
3.667499999999999982e+00,4.389138407739913150e-01,4.384494291784284403e-01
3.674999999999999822e+00,4.398916625572876771e-01,4.394386439258568533e-01
3.682499999999999662e+00,4.408718847182974132e-01,4.404307209564983783e-01
3.689999999999999947e+00,4.418545313865909763e-01,4.414256977925462566e-01
3.697499999999999787e+00,4.428396264354950151e-01,4.424236117364602205e-01
3.705000000000000071e+00,4.438271934348539394e-01,4.434244998260926107e-01
3.712499999999999911e+00,4.448172556047743087e-01,4.444283987846426864e-01
3.719999999999999751e+00,4.458098357702171000e-01,4.454353449776289886e-01
3.727500000000000036e+00,4.468049563172603600e-01,4.464453743590204859e-01
3.734999999999999876e+00,4.478026391584190580e-01,4.474585224280368534e-01
3.742499999999999716e+00,4.488029056842260944e-01,4.484748241743899966e-01
3.750000000000000000e+00,4.498057767317293898e-01,4.494943140266175474e-01
3.757499999999999840e+00,4.508112725494358708e-01,4.505170258090983593e-01
3.764999999999999680e+00,4.518194127683015093e-01,4.515429926847189801e-01
3.772499999999999964e+00,4.528302163717216056e-01,4.525722471076293330e-01
3.779999999999999805e+00,4.538437016662185686e-01,4.536048207696194434e-01
3.787499999999999645e+00,4.548598862567978518e-01,4.546407445520412316e-01
3.794999999999999929e+00,4.558787870294693789e-01,4.556800484802307483e-01
3.802499999999999769e+00,4.569004201337689142e-01,4.567227616561310710e-01
3.810000000000000053e+00,4.579248009650720430e-01,4.577689122209824824e-01
3.817499999999999893e+00,4.589519441498688956e-01,4.588185273131457076e-01
3.824999999999999734e+00,4.599818635374728903e-01,4.598716330099854588e-01
3.832500000000000018e+00,4.610145721929325702e-01,4.609282542782531245e-01
3.839999999999999858e+00,4.620500823925374756e-01,4.619884149372426307e-01
3.847499999999999698e+00,4.630884056233076085e-01,4.630521376003589040e-01
3.854999999999999982e+00,4.641295525789456144e-01,4.641194436428106584e-01
3.862499999999999822e+00,4.651735331682346763e-01,4.651903531624795307e-01
3.869999999999999662e+00,4.662203565191075927e-01,4.662648849232802761e-01
3.877499999999999947e+00,4.672700309866058554e-01,4.673430563273568428e-01
3.884999999999999787e+00,4.683225641640946790e-01,4.684248833764975695e-01
3.892500000000000071e+00,4.693779628986866070e-01,4.695103806347205588e-01
3.899999999999999911e+00,4.704362333024527110e-01,4.705995611978554538e-01
3.907499999999999751e+00,4.714973807708957021e-01,4.716924366517887268e-01
3.915000000000000036e+00,4.725614100050550825e-01,4.727890170573841866e-01
3.922499999999999876e+00,4.736283250292244729e-01,4.738893109163944684e-01
3.929999999999999716e+00,4.746981292162302246e-01,4.749933251485586871e-01
3.937500000000000000e+00,4.757708253109190211e-01,4.761010650670869371e-01
3.944999999999999840e+00,4.768464154567830238e-01,4.772125343668350839e-01
3.952499999999999680e+00,4.779249012223640847e-01,4.783277350945444595e-01
3.959999999999999964e+00,4.790062836317189321e-01,4.794466676498828628e-01
3.967499999999999805e+00,4.800905631924087813e-01,4.805693307729451691e-01
3.974999999999999645e+00,4.811777399251099263e-01,4.816957215278691029e-01
3.982499999999999929e+00,4.822678133959781843e-01,4.828258353022102378e-01
3.989999999999999769e+00,4.833607827469834084e-01,4.839596658077625624e-01
3.997500000000000053e+00,4.844566467305565505e-01,4.850972050829911453e-01
4.004999999999999893e+00,4.855554037398397416e-01,4.862384434950292045e-01
4.012500000000000178e+00,4.866570518414176649e-01,4.873833697470365545e-01
4.019999999999999574e+00,4.877615888075091388e-01,4.885319708887924661e-01
4.027499999999999858e+00,4.888690121471961358e-01,4.896842323387695095e-01
4.035000000000000142e+00,4.899793191419506422e-01,4.908401378928058945e-01
4.042499999999999538e+00,4.910925068745627953e-01,4.919996697490262583e-01
4.049999999999999822e+00,4.922085722571783450e-01,4.931628085312403376e-01
4.057500000000000107e+00,4.933275120655579160e-01,4.943295333205858788e-01
4.064999999999999503e+00,4.944493229659912004e-01,4.954998216748087714e-01
4.072499999999999787e+00,4.955740015451591818e-01,4.966736496789876942e-01
4.080000000000000071e+00,4.967015443335974223e-01,4.978509919641981307e-01
4.087499999999999467e+00,4.978319478329857328e-01,4.990318217631352082e-01
4.094999999999999751e+00,4.989652085430025807e-01,5.002161109424215768e-01
4.102500000000000036e+00,5.001013229813701111e-01,5.014038300553061989e-01
4.109999999999999432e+00,5.012402877058802497e-01,5.025949483868690226e-01
4.117499999999999716e+00,5.023820993333845131e-01,5.037894340050551589e-01
4.125000000000000000e+00,5.035267545615518259e-01,5.049872538196447103e-01
4.132500000000000284e+00,5.046742501807054415e-01,5.061883736410197621e-01
4.139999999999999680e+00,5.058245830888403738e-01,5.073927582278191517e-01
4.147499999999999964e+00,5.069777503057356638e-01,5.086003713550391048e-01
4.155000000000000249e+00,5.081337489845562105e-01,5.098111758845136343e-01
4.162499999999999645e+00,5.092925764193075855e-01,5.110251338239990559e-01
4.169999999999999929e+00,5.104542300515122477e-01,5.122422063972976725e-01
4.177500000000000213e+00,5.116187074758998810e-01,5.134623541196847718e-01
4.184999999999999609e+00,5.127860064423298558e-01,5.146855368572484934e-01
4.192499999999999893e+00,5.139561248587387610e-01,5.159117139196789381e-01
4.200000000000000178e+00,5.151290607885329331e-01,5.171408441138940493e-01
4.207499999999999574e+00,5.163048124476782297e-01,5.183728858401432937e-01
4.214999999999999858e+00,5.174833781995735738e-01,5.196077971571644305e-01
4.222500000000000142e+00,5.186647565516806502e-01,5.208455358615901032e-01
4.229999999999999538e+00,5.198489461430585434e-01,5.220860595757793599e-01
4.237499999999999822e+00,5.210359457380316917e-01,5.233293258198896680e-01
4.245000000000000107e+00,5.222257542100418037e-01,5.245752920977594380e-01
4.252499999999999503e+00,5.234183705337212000e-01,5.258239159682840391e-01
4.259999999999999787e+00,5.246137937631006887e-01,5.270751551404661006e-01
4.267500000000000071e+00,5.258120230223249925e-01,5.283289675519621253e-01
4.274999999999999467e+00,5.270130574845373062e-01,5.295853114377806481e-01
4.282499999999999751e+00,5.282168963527100747e-01,5.308441454234267276e-01
4.290000000000000036e+00,5.294235388422152688e-01,5.321054285987283361e-01
4.297499999999999432e+00,5.306329841562519301e-01,5.333691205973444260e-01
4.304999999999999716e+00,5.318452314653716595e-01,5.346351816803626145e-01
4.312500000000000000e+00,5.330602798846237889e-01,5.359035728085579375e-01
4.320000000000000284e+00,5.342781284546035403e-01,5.371742557201275581e-01
4.327499999999999680e+00,5.354987761112213196e-01,5.384471930018471797e-01
4.334999999999999964e+00,5.367222216628531051e-01,5.397223481678005141e-01
4.342500000000000249e+00,5.379484637691547277e-01,5.409996857325835018e-01
4.349999999999999645e+00,5.391775009123436213e-01,5.422791712733616709e-01
4.357499999999999929e+00,5.404093313761650919e-01,5.435607714949997060e-01
4.365000000000000213e+00,5.416439532189847306e-01,5.448444543086229386e-01
4.372499999999999609e+00,5.428813642487277935e-01,5.461301888827665429e-01
4.379999999999999893e+00,5.441215620020404264e-01,5.474179457122750891e-01
4.387500000000000178e+00,5.453645437192892187e-01,5.487076966636560416e-01
4.394999999999999574e+00,5.466103063229802439e-01,5.499994150414623251e-01
4.402499999999999858e+00,5.478588463936764352e-01,5.512930756431586587e-01
4.410000000000000142e+00,5.491101601527734744e-01,5.525886547982085117e-01
4.417499999999999538e+00,5.503642434394843130e-01,5.538861304159238275e-01
4.424999999999999822e+00,5.516210916945428755e-01,5.551854820347760233e-01
4.432500000000000107e+00,5.528806999407854805e-01,5.564866908571658444e-01
4.439999999999999503e+00,5.541430627700891787e-01,5.577897397898162746e-01
4.447499999999999787e+00,5.554081743288094009e-01,5.590946134696350711e-01
4.455000000000000071e+00,5.566760283058133085e-01,5.604012983049054819e-01
4.462499999999999467e+00,5.579466179168830475e-01,5.617097824849909271e-01
4.469999999999999751e+00,5.592199359036802431e-01,5.630200560223622697e-01
4.477500000000000036e+00,5.604959745199395993e-01,5.643321107549414961e-01
4.484999999999999432e+00,5.617747255307997678e-01,5.656459403685891729e-01
4.492499999999999716e+00,5.630561802103510871e-01,5.669615404057551933e-01
4.500000000000000000e+00,5.643403293390786279e-01,5.682789082784135415e-01
4.507499999999999396e+00,5.656271632061435906e-01,5.695980432707089536e-01
4.514999999999999680e+00,5.669166716120394023e-01,5.709189465296413690e-01
4.522499999999999964e+00,5.682088438801177199e-01,5.722416210692810035e-01
4.530000000000000249e+00,5.695036688618839715e-01,5.735660717677115716e-01
4.537499999999999645e+00,5.708011349461367123e-01,5.748923053507964953e-01
4.544999999999999929e+00,5.721012300782613025e-01,5.762203303762708506e-01
4.552500000000000213e+00,5.734039417717685660e-01,5.775501572217371926e-01
4.559999999999999609e+00,5.747092571288464624e-01,5.788817980550571285e-01
4.567499999999999893e+00,5.760171628601657989e-01,5.802152668166353777e-01
4.575000000000000178e+00,5.773276453107761830e-01,5.815505791880439812e-01
4.582499999999999574e+00,5.786406904845297072e-01,5.828877525570467233e-01
4.589999999999999858e+00,5.799562840730733138e-01,5.842268059931535751e-01
4.597500000000000142e+00,5.812744114852639310e-01,5.855677602019611072e-01
4.604999999999999538e+00,5.825950578802341351e-01,5.869106374773469526e-01
4.612499999999999822e+00,5.839182082062994716e-01,5.882554616691533234e-01
4.620000000000000107e+00,5.852438472317270657e-01,5.896022581319411149e-01
4.627499999999999503e+00,5.865719595893615912e-01,5.909510536799043035e-01
4.634999999999999787e+00,5.879025298180264869e-01,5.923018765253392770e-01
4.642500000000000071e+00,5.892355424026081145e-01,5.936547562321785598e-01
4.649999999999999467e+00,5.905709818205189254e-01,5.950097236603576478e-01
4.657499999999999751e+00,5.919088325891497249e-01,5.963668109010762386e-01
4.665000000000000036e+00,5.932490793148029740e-01,5.977260512171699292e-01
4.672499999999999432e+00,5.945917067403659884e-01,5.990874789846427628e-01
4.679999999999999716e+00,5.959366997979503866e-01,6.004511296264084530e-01
4.687500000000000000e+00,5.972840436634352379e-01,6.018170395467539180e-01
4.694999999999999396e+00,5.986337238046784970e-01,6.031852460624241852e-01
4.702499999999999680e+00,5.999857260388686830e-01,6.045557873352003231e-01
4.709999999999999964e+00,6.013400365871421904e-01,6.059287023075103917e-01
4.717500000000000249e+00,6.026966421290204101e-01,6.073040306240267139e-01
4.724999999999999645e+00,6.040555298629688430e-01,6.086818125643221888e-01
4.732499999999999929e+00,6.054166875547882798e-01,6.100620889764611920e-01
4.740000000000000213e+00,6.067801036019278005e-01,6.114449012019586016e-01
4.747499999999999609e+00,6.081457670848283703e-01,6.128302910011660387e-01
4.754999999999999893e+00,6.095136678253320062e-01,6.142183004856041073e-01
4.762500000000000178e+00,6.108837964380668950e-01,6.156089720466703108e-01
4.769999999999999574e+00,6.122561443925590430e-01,6.170023482828054240e-01
4.777499999999999858e+00,6.136307040625753606e-01,6.183984719286728104e-01
4.785000000000000142e+00,6.150074687780878735e-01,6.197973857870529013e-01
4.792499999999999538e+00,6.163864328819547156e-01,6.211991326590007301e-01
4.799999999999999822e+00,6.177675917802800676e-01,6.226037552802468067e-01
4.807500000000000107e+00,6.191509419873760800e-01,6.240112962452497580e-01
4.814999999999999503e+00,6.205364811780953449e-01,6.254217979521335957e-01
4.822499999999999787e+00,6.219242082356624124e-01,6.268353025322558336e-01
4.830000000000000071e+00,6.233141232885832661e-01,6.282518517869392083e-01
4.837499999999999467e+00,6.247062277572413835e-01,6.296714871381370315e-01
4.844999999999999751e+00,6.261005243965926947e-01,6.310942495588638401e-01
4.852500000000000036e+00,6.274970173300600251e-01,6.325201795161160545e-01
4.859999999999999432e+00,6.288957120854614669e-01,6.339493169254976079e-01
4.867499999999999716e+00,6.302966156248938079e-01,6.353817010961476663e-01
4.875000000000000000e+00,6.316997363787097974e-01,6.368173706740940521e-01
4.882499999999999396e+00,6.331050842709761151e-01,6.382563636029514598e-01
4.889999999999999680e+00,6.345126707424542101e-01,6.396987170805824574e-01
4.897499999999999964e+00,6.359225087699719170e-01,6.411444675111290792e-01
4.905000000000000249e+00,6.373346128889179063e-01,6.425936504681410977e-01
4.912499999999999645e+00,6.387489992009083295e-01,6.440463006584197236e-01
4.919999999999999929e+00,6.401656853899521105e-01,6.455024518942490408e-01
4.927500000000000213e+00,6.415846907269843191e-01,6.469621370549388795e-01
4.934999999999999609e+00,6.430060360745970538e-01,6.484253880627883770e-01
4.942499999999999893e+00,6.444297438887667262e-01,6.498922358599362736e-01
4.950000000000000178e+00,6.458558382149197641e-01,6.513627103861885370e-01
4.957499999999999574e+00,6.472843446817775348e-01,6.528368405596909341e-01
4.964999999999999858e+00,6.487152904906049455e-01,6.543146542636595342e-01
4.972500000000000142e+00,6.501487044002313143e-01,6.557961783300750858e-01
4.979999999999999538e+00,6.515846167141907674e-01,6.572814385391458902e-01
4.987499999999999822e+00,6.530230592534803646e-01,6.587704596094426934e-01
4.995000000000000107e+00,6.544640653369014904e-01,6.602632651922810680e-01
5.002499999999999503e+00,6.559076697504445663e-01,6.617598778740009235e-01
5.009999999999999787e+00,6.573539087179101070e-01,6.632603191826187405e-01
5.017500000000000071e+00,6.588028198634726662e-01,6.647646095891851514e-01
5.024999999999999467e+00,6.602544421744490633e-01,6.662727685220644069e-01
5.032499999999999751e+00,6.617088159590192031e-01,6.677848143800663161e-01
5.040000000000000036e+00,6.631659828022148373e-01,6.693007645375428361e-01
5.047499999999999432e+00,6.646259855182881093e-01,6.708206353752381723e-01
5.054999999999999716e+00,6.660888680956399410e-01,6.723444422943913867e-01
5.062500000000000000e+00,6.675546756486988587e-01,6.738721997361606375e-01
5.069999999999999396e+00,6.690234543565939385e-01,6.754039212152399552e-01
5.077499999999999680e+00,6.704952514053468260e-01,6.769396193457191124e-01
5.084999999999999964e+00,6.719701149252353956e-01,6.784793058631398699e-01
5.092500000000000249e+00,6.734480939254176013e-01,6.800229916726037160e-01
5.099999999999999645e+00,6.749292382302732873e-01,6.815706868652887662e-01
5.107499999999999929e+00,6.764135984063648355e-01,6.831224007718574853e-01
5.115000000000000213e+00,6.779012256930196934e-01,6.846781419872950414e-01
5.122499999999999609e+00,6.793921719295716866e-01,6.862379184181077729e-01
5.129999999999999893e+00,6.808864894833787096e-01,6.878017373229894371e-01
5.137500000000000178e+00,6.823842311696648455e-01,6.893696053538385105e-01
5.144999999999999574e+00,6.838854501758060422e-01,6.909415286017157598e-01
5.152499999999999858e+00,6.853901999834988157e-01,6.925175126416621696e-01
5.160000000000000142e+00,6.868985342884759149e-01,6.940975625794532089e-01
5.167499999999999538e+00,6.884105069247948849e-01,6.956816830948417962e-01
5.174999999999999822e+00,6.899261717760538648e-01,6.972698784950076556e-01
5.182500000000000107e+00,6.914455827012151445e-01,6.988621527620786367e-01
5.189999999999999503e+00,6.929687934501809199e-01,7.004585095996200828e-01
5.197499999999999787e+00,6.944958575852455684e-01,7.020589524812729243e-01
5.205000000000000071e+00,6.960268283966588587e-01,7.036634847032184892e-01
5.212499999999999467e+00,6.975617588235644151e-01,7.052721094316211081e-01
5.219999999999999751e+00,6.991007013745054177e-01,7.068848297505958556e-01
5.227500000000000036e+00,7.006437080446541454e-01,7.085016487104552896e-01
5.234999999999999432e+00,7.021908302429616944e-01,7.101225693759942725e-01
5.242499999999999716e+00,7.037421187106122078e-01,7.117475948767092442e-01
5.250000000000000000e+00,7.052976234452112969e-01,7.133767284506784545e-01
5.257499999999999396e+00,7.068573936269332281e-01,7.150099734909631799e-01
5.264999999999999680e+00,7.084214775475545789e-01,7.166473335884046003e-01
5.272499999999999964e+00,7.099899225334013186e-01,7.182888125799752332e-01
5.279999999999999361e+00,7.115627748803196040e-01,7.199344145843075138e-01
5.287499999999999645e+00,7.131400797874944963e-01,7.215841440460469824e-01
5.294999999999999929e+00,7.147218812886689809e-01,7.232380057761845782e-01
5.302500000000000213e+00,7.163082221922785209e-01,7.248960049858704791e-01
5.309999999999999609e+00,7.178991440189097517e-01,7.265581473255336986e-01
5.317499999999999893e+00,7.194946869483859198e-01,7.282244389172832788e-01
5.325000000000000178e+00,7.210948897561229032e-01,7.298948863855651004e-01
5.332499999999999574e+00,7.226997897711305852e-01,7.315694968868416970e-01
5.339999999999999858e+00,7.243094228210151808e-01,7.332482781393097060e-01
5.347500000000000142e+00,7.259238231893029303e-01,7.349312384455983782e-01
5.354999999999999538e+00,7.275430235709178239e-01,7.366183867172245714e-01
5.362499999999999822e+00,7.291670550329264477e-01,7.383097324954610574e-01
5.370000000000000107e+00,7.307959469793171570e-01,7.400052859674831618e-01
5.377499999999999503e+00,7.324297271179517343e-01,7.417050579871860005e-01
5.384999999999999787e+00,7.340684214314724398e-01,7.434090600798014536e-01
5.392500000000000071e+00,7.357120541508919143e-01,7.451173044569171511e-01
5.399999999999999467e+00,7.373606477339093024e-01,7.468298040260937798e-01
5.407499999999999751e+00,7.390142228462125429e-01,7.485465723951201245e-01
5.415000000000000036e+00,7.406727983465937193e-01,7.502676238738192893e-01
5.422499999999999432e+00,7.423363912760966299e-01,7.519929734742858418e-01
5.429999999999999716e+00,7.440050168498659744e-01,7.537226369065455067e-01
5.437500000000000000e+00,7.456786884511695801e-01,7.554566305760921363e-01
5.444999999999999396e+00,7.473574176320245677e-01,7.571949715769585865e-01
5.452499999999999680e+00,7.490412141176765459e-01,7.589376776769172217e-01
5.459999999999999964e+00,7.507300858115129039e-01,7.606847673061948312e-01
5.467499999999999361e+00,7.524240388037714000e-01,7.624362595447833346e-01
5.474999999999999645e+00,7.541230773882554583e-01,7.641921741013262270e-01
5.482499999999999929e+00,7.558272040747860965e-01,7.659525312933023189e-01
5.490000000000000213e+00,7.575364196121309179e-01,7.677173520258417927e-01
5.497499999999999609e+00,7.592507230122123030e-01,7.694866577654675410e-01
5.504999999999999893e+00,7.609701115748974676e-01,7.712604705098468072e-01
5.512500000000000178e+00,7.626945809181151503e-01,7.730388127633192052e-01
5.519999999999999574e+00,7.644241250110158648e-01,7.748217075044626645e-01
5.527499999999999858e+00,7.661587362095424458e-01,7.766091781519249837e-01
5.535000000000000142e+00,7.678984052925014181e-01,7.784012485270233039e-01
5.542499999999999538e+00,7.696431215061408926e-01,7.801979428199253830e-01
5.549999999999999822e+00,7.713928726079803955e-01,7.819992855482077454e-01
5.557500000000000107e+00,7.731476449100250781e-01,7.838053015222579134e-01
5.564999999999999503e+00,7.749074233290432767e-01,7.856160157954150680e-01
5.572499999999999787e+00,7.766721914375996905e-01,7.874314536293358646e-01
5.580000000000000071e+00,7.784419315172175224e-01,7.892516404455979240e-01
5.587499999999999467e+00,7.802166246133668270e-01,7.910766017795721750e-01
5.594999999999999751e+00,7.819962505902369188e-01,7.929063632356487812e-01
5.602500000000000036e+00,7.837807881923217757e-01,7.947409504455246188e-01
5.609999999999999432e+00,7.855702151025303337e-01,7.965803890137219678e-01
5.617499999999999716e+00,7.873645080032171117e-01,7.984247044734351650e-01
5.625000000000000000e+00,7.891636426411892113e-01,8.002739222384074314e-01
5.632499999999999396e+00,7.909675938879532353e-01,8.021280675555259032e-01
5.639999999999999680e+00,7.927763358101557190e-01,8.039871654536585588e-01
5.647499999999999964e+00,7.945898417306609396e-01,8.058512406982537568e-01
5.654999999999999361e+00,7.964080842946242855e-01,8.077203177423314395e-01
5.662499999999999645e+00,7.982310355403068325e-01,8.095944206791688691e-01
5.669999999999999929e+00,8.000586669640561421e-01,8.114735731962182674e-01
5.677500000000000213e+00,8.018909495871829884e-01,8.133577985271993604e-01
5.684999999999999609e+00,8.037278540252876802e-01,8.152471194064151438e-01
5.692499999999999893e+00,8.055693505560108658e-01,8.171415580286829350e-01
5.700000000000000178e+00,8.074154091861128757e-01,8.190411360018140519e-01
5.707499999999999574e+00,8.092659997202124034e-01,8.209458743036542883e-01
5.714999999999999858e+00,8.111210918255342683e-01,8.228557932454846346e-01
5.722500000000000142e+00,8.129806551004943316e-01,8.247709124280080406e-01
5.729999999999999538e+00,8.148446591369257197e-01,8.266912507076964456e-01
5.737499999999999822e+00,8.167130735894736482e-01,8.286168261612164576e-01
5.745000000000000107e+00,8.185858682398666764e-01,8.305476560489830629e-01
5.752499999999999503e+00,8.204630130561546553e-01,8.324837567804405092e-01
5.759999999999999787e+00,8.223444782566227129e-01,8.344251438931831188e-01
5.767500000000000071e+00,8.242302343703765688e-01,8.363718320161646069e-01
5.774999999999999467e+00,8.261202522991828445e-01,8.383238348483746938e-01
5.782499999999999751e+00,8.280145033735930582e-01,8.402811651352809497e-01
5.790000000000000036e+00,8.299129594076162242e-01,8.422438346460394687e-01
5.797499999999999432e+00,8.318155927581212250e-01,8.442118541563977674e-01
5.804999999999999716e+00,8.337223763748067284e-01,8.461852334383022090e-01
